,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
262,0.2,0.2,SO,2.2,.465,2.4,5.1,.361,0.8,2.1,.434,3.1,7.2,.701,2.8,3.9,17,0,6-9,"Lemon Grove, CA",19.9,2,1.6,3.2,Glen McGowan,F,9.8,,0.1," 9.8 Pts, 3.9 Reb, 0.2 Ast",pepperdine,1.5,3.9,per_game,230
263,0.2,0.8,SO,2.1,.548,1.8,3.2,,0.0,0.0,.548,1.8,3.2,.671,1.9,2.8,26,0,6-10,"San Bernardino, CA",15.7,52,1.6,2.4,Will Kimble,C,5.4,,0.4," 5.4 Pts, 3.7 Reb, 0.2 Ast",pepperdine,0.7,3.7,per_game,230
264,2.1,0.1,JR,0.4,.479,1.3,2.7,.200,0.1,0.4,.446,1.4,3.1,.714,1.3,1.8,27,2,6-3,"Etiwanda, CA",12.3,23,0.3,1.2,Gary Colbert,G,4.1,,0.8," 4.1 Pts, 0.7 Reb, 2.1 Ast",pepperdine,1.4,0.7,per_game,180
265,0.3,3.1,SR,3.7,.481,1.2,2.5,.000,0.0,0.0,.475,1.2,2.6,.489,0.7,1.5,31,31,7-0,"Atlanta, GA",20.7,55,1.3,3.2,Cedric Suitt,C,3.2,,0.2," 3.2 Pts, 5.0 Reb, 0.3 Ast",pepperdine,0.6,5.0,per_game,225
266,0.5,0.0,JR,0.6,.667,0.4,0.7,.349,0.7,1.9,.431,1.1,2.5,.733,0.5,0.7,23,0,6-3,"Bellvue, WA",8.1,25,0.2,0.7,Mike Westphal,G,3.3,,0.2," 3.3 Pts, 0.7 Reb, 0.5 Ast",pepperdine,0.3,0.7,per_game,180
267,0.4,0.1,FR,0.9,.447,0.9,2.0,.286,0.1,0.3,.426,1.0,2.3,.783,0.8,1.0,24,0,6-9,"Buena Park, CA",7.1,21,0.8,0.6,Robert Turner,F,2.8,,0.3," 2.8 Pts, 1.7 Reb, 0.4 Ast",pepperdine,0.7,1.7,per_game,200
268,2.2,0.0,SO,1.4,.385,0.7,1.7,.375,0.4,1.1,.381,1.1,2.8,.875,0.5,0.5,15,4,6-3,"Los Angeles, CA",11.3,12,0.5,0.8,Micah McKinney,G,3.0,,0.7," 3.0 Pts, 1.9 Reb, 2.2 Ast",pepperdine,1.6,1.9,per_game,180
269,0.1,0.1,JR,0.3,.100,0.1,0.8,.000,0.0,0.1,.091,0.1,0.9,,0.0,0.0,12,0,6-7,"Paradise Valley, AZ",2.2,42,0.3,0.4,Dustin Johnson,F,0.2,,0.2," 0.2 Pts, 0.7 Reb, 0.1 Ast",pepperdine,0.1,0.7,per_game,215
270,1.9,1.3,JR,4.4,.584,6.2,10.6,.367,0.7,1.9,.551,6.9,12.5,.628,3.1,4.9,32,32,6-8,,30.3,1,1.6,2.7,Ugonna Onyekwe,F,17.5,,1.2," 17.5 Pts, 6.0 Reb, 1.9 Ast",pennsylvania,2.0,6.0,per_game,225
271,1.6,1.0,JR,3.8,.544,3.8,7.1,.394,0.8,2.1,.510,4.7,9.1,.816,4.0,4.9,32,32,6-9,"Pasadena, CA",30.3,2,1.9,3.1,Koko Archibong,F,14.2,,1.0," 14.2 Pts, 5.7 Reb, 1.6 Ast",pennsylvania,2.1,5.7,per_game,215
272,3.7,0.0,JR,2.3,.493,2.5,5.1,.415,2.1,5.1,.455,4.6,10.2,.873,2.5,2.8,28,27,6-4,"Red Bank, NJ",30.4,20,0.5,1.9,Andrew Toole,G,13.9,,1.2," 13.9 Pts, 2.9 Reb, 3.7 Ast",pennsylvania,3.3,2.9,per_game,165
273,2.5,0.2,SO,3.8,.512,1.4,2.7,.422,1.9,4.6,.455,3.3,7.3,.767,1.4,1.9,32,32,6-6,"Chester, NJ",31.8,4,0.7,2.2,Jeff Schiffner,G,10.0,,0.9," 10.0 Pts, 4.4 Reb, 2.5 Ast",pennsylvania,1.4,4.4,per_game,215
274,3.0,0.2,FR,3.9,.413,0.6,1.4,.413,1.6,3.8,.413,2.2,5.2,.737,0.9,1.2,32,32,6-5,"Freehold, NJ",29.8,31,0.8,1.9,Tim Begley,G,6.8,,0.9," 6.8 Pts, 4.7 Reb, 3.0 Ast",pennsylvania,1.2,4.7,per_game,230
275,3.1,0.0,JR,1.8,.368,0.2,0.6,.400,0.9,2.2,.393,1.1,2.8,.700,0.7,0.9,32,0,6-0,"Holmdel, NJ",20.8,3,0.4,1.8,David Klatsky,G,3.7,,0.5," 3.7 Pts, 2.2 Reb, 3.1 Ast",pennsylvania,1.2,2.2,per_game,175
276,0.5,0.3,SO,0.7,.561,1.3,2.3,1.000,0.0,0.0,.569,1.3,2.3,.595,0.9,1.5,25,0,6-9,"Harrisburg, PA",10.3,15,0.8,1.6,Adam Chubb,C,3.6,,0.2," 3.6 Pts, 1.5 Reb, 0.5 Ast",pennsylvania,0.5,1.5,per_game,235
277,0.6,0.3,FR,0.9,.492,1.1,2.2,.000,0.0,0.0,.485,1.1,2.2,.676,0.8,1.1,30,0,6-10,,10.5,11,0.6,1.3,Jan Fikiel,F,2.9,,0.2," 2.9 Pts, 1.5 Reb, 0.6 Ast",pennsylvania,0.5,1.5,per_game,215
278,0.2,0.0,JR,0.5,.625,0.5,0.7,.286,0.3,1.0,.432,0.7,1.7,.625,0.2,0.4,22,0,6-5,"Louisville, KY",5.1,32,0.1,0.5,Duane King,G,2.0,,0.3," 2.0 Pts, 0.6 Reb, 0.2 Ast",pennsylvania,0.5,0.6,per_game,205
279,0.7,0.0,SO,0.6,.400,0.2,0.4,.303,0.4,1.3,.326,0.6,1.7,.800,0.2,0.2,25,4,6-0,"Tulpehocken, PA",9.0,5,0.1,0.8,Charlie Copp,G,1.7,,0.2," 1.7 Pts, 0.8 Reb, 0.7 Ast",pennsylvania,0.7,0.8,per_game,180
280,0.4,0.1,JR,0.4,.444,0.3,0.6,,0.0,0.0,.444,0.3,0.6,,0.0,0.0,14,0,6-8,"Seattle, WA",5.4,44,0.1,1.1,Andrew Coates,F,0.6,,0.2," 0.6 Pts, 0.6 Reb, 0.4 Ast",pennsylvania,0.5,0.6,per_game,200
281,0.5,0.0,SR,0.1,.333,0.1,0.4,.250,0.1,0.2,.300,0.2,0.6,.250,0.1,0.2,17,1,6-7,"Verona, NJ",3.7,13,0.1,0.4,Dan Solomito,G,0.5,,0.2," 0.5 Pts, 0.2 Reb, 0.5 Ast",pennsylvania,0.4,0.2,per_game,215
282,0.0,0.1,SR,0.3,.333,0.2,0.5,.000,0.0,0.1,.286,0.2,0.6,,0.0,0.0,12,0,6-8,"Madison, CT",1.4,52,0.1,0.3,Jon Tross,F,0.3,,0.2," 0.3 Pts, 0.3 Reb, 0.0 Ast",pennsylvania,0.2,0.3,per_game,190
283,0.0,0.0,FR,,,0.0,0.0,1.000,0.5,0.5,1.000,0.5,0.5,,0.0,0.0,2,,6-2,"Roswell, GA",,,,,Patrick Lang,G,1.5,,0.5," 1.5 Pts, 0.5 Reb, 0.0 Ast",pennsylvania,,0.5,per_game,180
284,0.0,0.3,FR,0.7,.500,0.3,0.7,,0.0,0.0,.500,0.3,0.7,,0.0,0.0,3,0,6-9,"Ahoskie, NC",1.0,50,0.0,0.0,Nameir Majette,C,0.7,,0.0," 0.7 Pts, 0.7 Reb, 0.0 Ast",pennsylvania,0.0,0.7,per_game,220
285,0.0,0.0,FR,0.0,.000,0.0,0.5,,0.0,0.0,.000,0.0,0.5,,0.0,0.0,4,0,7-0,,0.8,10,0.0,0.0,Conor Tolan,C,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",pennsylvania,0.0,0.0,per_game,240
286,3.2,0.5,SR,3.5,.594,4.7,7.9,.372,1.5,3.9,.521,6.1,11.8,.871,4.8,5.5,35,33,6-4,"Gresham, OR",31.5,20,1.9,2.7,Fred Jones,G,18.6,1998,1.8," 18.6 Pts, 5.4 Reb, 3.2 Ast",oregon,2.3,5.4,per_game,210
287,3.3,0.3,SO,3.8,.480,4.1,8.5,.400,1.3,3.3,.458,5.4,11.8,.864,4.5,5.3,35,35,6-7,,30.5,33,1.6,1.7,Luke Jackson,G,16.7,,1.3," 16.7 Pts, 5.4 Reb, 3.3 Ast",oregon,2.0,5.4,per_game,215
288,5.0,0.1,SO,2.7,.507,2.2,4.3,.441,2.7,6.0,.468,4.8,10.3,.867,3.2,3.7,35,35,6-2,,34.5,13,0.3,1.8,Luke Ridnour,G,15.5,2000,1.7," 15.5 Pts, 2.9 Reb, 5.0 Ast",oregon,3.1,2.9,per_game,175
289,0.3,1.1,SR,3.9,.547,3.1,5.7,,0.0,0.0,.547,3.1,5.7,.550,1.9,3.4,35,35,7-2,,21.4,25,1.5,3.0,Chris Christoffersen,C,8.2,,0.3," 8.2 Pts, 5.4 Reb, 0.3 Ast",oregon,1.3,5.4,per_game,300
290,1.2,0.8,JR,5.2,.542,2.9,5.4,.000,0.0,0.0,.539,2.9,5.5,.564,1.6,2.9,35,35,6-8,"Sebastopol, CA",28.5,3,2.3,2.3,Robert Johnson,F,7.5,,0.5," 7.5 Pts, 7.5 Reb, 1.2 Ast",oregon,1.7,7.5,per_game,245
291,0.9,0.1,SR,1.0,.327,0.5,1.6,.500,1.5,3.0,.441,2.0,4.6,.800,0.7,0.9,35,0,6-3,"Tucson, AZ",15.9,34,0.5,1.4,Anthony Lever,G,6.3,,0.7," 6.3 Pts, 1.5 Reb, 0.9 Ast",oregon,0.7,1.5,per_game,185
292,1.3,0.1,SO,0.9,.639,0.7,1.0,.404,1.3,3.3,.460,2.0,4.3,.806,0.7,0.9,35,0,5-10,"Vancouver, WA",12.9,1,0.4,1.5,James Davis,G,6.0,,0.5," 6.0 Pts, 1.2 Reb, 1.3 Ast",oregon,0.8,1.2,per_game,175
293,0.1,0.1,JR,1.8,.537,1.5,2.7,,0.0,0.0,.537,1.5,2.7,.640,0.5,0.8,30,0,6-9,"Jacksonville, FL",13.0,40,0.8,2.4,Brian Helquist,C,3.5,,0.5," 3.5 Pts, 2.6 Reb, 0.1 Ast",oregon,0.9,2.6,per_game,260
294,0.2,0.1,SR,0.9,.469,0.6,1.2,.455,0.2,0.4,.465,0.7,1.6,.714,0.4,0.5,27,0,7-0,"South Jordan, UT",8.3,50,0.6,1.0,Mark Michaelis,F,2.0,,0.1," 2.0 Pts, 1.5 Reb, 0.2 Ast",oregon,0.3,1.5,per_game,230
295,1.5,0.1,SR,0.7,.278,0.3,1.0,.313,0.3,0.9,.294,0.6,1.9,.769,1.1,1.4,18,2,6-4,"St. George, UT",8.7,24,0.4,0.4,Ben Lindquist,G,2.5,,0.3," 2.5 Pts, 1.2 Reb, 1.5 Ast",oregon,0.8,1.2,per_game,195
296,0.3,0.1,SO,0.9,.444,0.4,0.9,.500,0.2,0.4,.462,0.6,1.3,.625,0.3,0.4,20,0,6-9,"Faribault, MN",7.5,55,0.3,0.9,Jay Anderson,C,1.7,,0.2," 1.7 Pts, 1.2 Reb, 0.3 Ast",oregon,0.4,1.2,per_game,220
297,0.4,0.0,SO,0.0,.200,0.1,0.5,.500,0.1,0.2,.286,0.2,0.6,.000,0.0,0.1,11,0,6-1,"Ojai, CA",1.9,21,0.0,0.3,Kristian Christensen,G,0.5,,0.0," 0.5 Pts, 0.0 Reb, 0.4 Ast",oregon,0.0,0.0,per_game,185
298,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,7-0,"Yreka, CA",,5,0.0,0.0,Matt Short,,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",oregon,0.0,0.0,per_game,235
299,2.6,0.1,JR,2.6,.524,3.5,6.6,.382,2.4,6.3,.455,5.9,12.9,.838,2.4,2.8,35,35,6-1,"New Orleans, LA",33.3,10,0.5,2.2,Hollis Price,G,16.5,1999,1.7," 16.5 Pts, 3.1 Reb, 2.6 Ast",oklahoma,1.7,3.1,per_game,170
300,1.1,0.8,SR,4.8,.481,5.1,10.5,.323,0.6,1.8,.458,5.6,12.3,.822,4.1,5.0,36,36,6-8,"Aurora, IL",28.1,13,2.9,2.6,Aaron McGhee,F,16.0,,0.6," 16.0 Pts, 7.7 Reb, 1.1 Ast",oklahoma,1.4,7.7,per_game,250
301,1.6,0.4,JR,3.4,.491,3.6,7.4,.329,1.6,4.8,.427,5.2,12.2,.802,2.6,3.2,36,32,6-5,"Tulsa, OK",29.4,2,2.5,1.8,Ebi Ere,G,14.6,,1.0," 14.6 Pts, 5.8 Reb, 1.6 Ast",oklahoma,1.9,5.8,per_game,215
302,1.2,0.3,JR,2.2,.453,2.4,5.3,.272,0.6,2.3,.399,3.0,7.6,.820,2.5,3.1,36,6,6-6,"Newport News, VA",20.9,5,1.3,2.4,Jason Detrick,G,9.2,,1.2," 9.2 Pts, 3.5 Reb, 1.2 Ast",oklahoma,1.4,3.5,per_game,215
303,4.7,0.1,JR,1.9,.461,1.8,3.9,.408,0.9,2.1,.442,2.7,6.0,.684,1.4,2.1,36,33,6-1,"New Orleans, LA",29.9,4,0.8,2.3,Quannas White,G,7.6,,1.3," 7.6 Pts, 2.7 Reb, 4.7 Ast",oklahoma,1.9,2.7,per_game,190
304,1.1,0.6,SR,2.9,.478,2.5,5.2,.321,0.3,0.8,.458,2.7,5.9,.720,1.0,1.4,36,3,6-6,"West Memphis, AR",23.4,24,2.0,3.3,Daryan Selvy,F,6.7,,1.6," 6.7 Pts, 4.9 Reb, 1.1 Ast",oklahoma,1.4,4.9,per_game,215
305,0.9,1.3,SO,3.3,.504,2.1,4.2,,0.0,0.0,.504,2.1,4.2,.500,0.6,1.1,30,24,6-10,,21.9,21,2.4,3.3,Jabahri Brown,C,4.8,,1.2," 4.8 Pts, 5.7 Reb, 0.9 Ast",oklahoma,1.0,5.7,per_game,220
306,1.2,0.0,FR,0.7,.400,0.1,0.3,.455,0.3,0.8,.438,0.5,1.1,.706,0.4,0.6,29,0,6-1,"Midland, TX",7.9,12,0.0,0.9,Blake Johnston,G,1.7,,0.6," 1.7 Pts, 0.7 Reb, 1.2 Ast",oklahoma,0.7,0.7,per_game,170
307,0.1,0.1,JR,1.6,.485,0.6,1.1,,0.0,0.0,.485,0.6,1.1,.455,0.3,0.8,29,4,6-9,,8.0,42,0.8,1.3,Jozsef Szendrei,C,1.4,,0.0," 1.4 Pts, 2.4 Reb, 0.1 Ast",oklahoma,0.4,2.4,per_game,240
308,0.7,1.6,SO,2.0,.611,1.6,2.6,,0.0,0.0,.611,1.6,2.6,.750,0.4,0.6,7,5,6-8,"Minneapolis, MN",20.4,32,2.1,2.0,Johnnie Gilbert,F,3.6,2000,0.3," 3.6 Pts, 4.1 Reb, 0.7 Ast",oklahoma,0.9,4.1,per_game,228
309,0.3,0.0,SR,0.2,.200,0.1,0.7,.333,0.1,0.4,.250,0.3,1.1,.500,0.1,0.3,14,1,6-1,"San Antonio, TX",4.2,3,0.3,0.4,Michael Cano,G,0.9,,0.1," 0.9 Pts, 0.5 Reb, 0.3 Ast",oklahoma,0.3,0.5,per_game,180
310,0.1,0.0,SR,0.3,.308,0.3,1.0,.000,0.0,0.2,.250,0.3,1.2,.667,0.2,0.2,13,1,6-3,"Oklahoma City, OK",2.4,20,0.3,0.0,Richard Ainooson,G,0.8,,0.0," 0.8 Pts, 0.6 Reb, 0.1 Ast",oklahoma,0.0,0.6,per_game,185
311,0.0,0.1,FR,0.0,.200,0.1,0.4,,0.0,0.0,.200,0.1,0.4,,0.0,0.0,12,0,6-6,"Oklahoma City, OK",1.7,55,0.2,0.3,Michael Liggett,F,0.2,,0.1," 0.2 Pts, 0.2 Reb, 0.0 Ast",oklahoma,0.2,0.2,per_game,190
312,3.9,0.0,JR,1.9,.447,2.9,6.5,.312,1.3,4.3,.393,4.3,10.8,.750,3.3,4.4,32,30,5-10,"Kansas City, KS",30.7,5,0.3,2.2,Victor Williams,G,13.1,,1.4," 13.1 Pts, 2.3 Reb, 3.9 Ast",oklahoma-state,2.2,2.3,per_game,187
313,1.6,0.4,SR,4.3,.478,4.3,9.0,.357,0.2,0.4,.472,4.5,9.5,.696,3.2,4.6,32,32,6-10,,32.3,12,2.6,3.0,Fredrik Jonzen,F,12.3,,0.7," 12.3 Pts, 6.9 Reb, 1.6 Ast",oklahoma-state,2.5,6.9,per_game,230
314,3.3,0.2,SR,3.2,.462,3.1,6.7,.368,1.5,4.0,.426,4.6,10.8,.844,2.2,2.7,29,23,6-1,,30.0,1,2.2,2.0,Maurice Baker,G,12.9,,1.3," 12.9 Pts, 5.4 Reb, 3.3 Ast",oklahoma-state,2.8,5.4,per_game,175
315,0.6,1.1,SO,4.3,.614,4.5,7.4,,0.0,0.0,.614,4.5,7.4,.647,1.7,2.7,32,31,6-8,,25.9,23,3.4,2.9,Ivan McFarlin,F,10.8,2000,1.5," 10.8 Pts, 7.7 Reb, 0.6 Ast",oklahoma-state,1.3,7.7,per_game,240
316,1.3,0.2,JR,2.8,.505,1.7,3.3,.356,1.5,4.1,.422,3.1,7.4,.625,0.9,1.5,32,32,6-5,"Liberal, KS",24.9,34,1.1,2.9,Melvin Sanders,G,8.7,,1.0," 8.7 Pts, 3.9 Reb, 1.3 Ast",oklahoma-state,1.3,3.9,per_game,210
317,2.5,0.1,JR,2.3,.435,2.1,4.7,.361,0.4,1.2,.421,2.5,5.9,.614,1.1,1.8,31,11,6-3,"Jamaica, NY",22.4,30,0.6,0.9,Cheyne Gadson,G,6.5,,0.7," 6.5 Pts, 2.9 Reb, 2.5 Ast",oklahoma-state,2.6,2.9,per_game,190
318,0.4,0.9,JR,2.4,.511,1.4,2.8,.000,0.0,0.0,.505,1.4,2.8,.368,0.9,2.4,32,0,6-9,"Kansas City, KS",15.9,40,2.0,1.9,Andre Williams,F,3.8,,0.5," 3.8 Pts, 4.4 Reb, 0.4 Ast",oklahoma-state,1.1,4.4,per_game,225
319,0.7,0.0,SO,1.7,.500,0.9,1.8,.278,0.2,0.6,.446,1.1,2.4,.409,0.6,1.4,31,0,6-6,"Oklahoma City, OK",12.7,42,0.6,1.4,Terrence Crawford,G,2.9,2000,0.6," 2.9 Pts, 2.3 Reb, 0.7 Ast",oklahoma-state,0.9,2.3,per_game,230
320,0.4,0.0,SO,0.4,.143,0.1,0.4,.239,0.6,2.4,.226,0.6,2.8,1.000,0.2,0.2,19,0,6-3,"Gunnison, UT",7.0,2,0.1,0.4,Aaron Hill,G,2.0,,0.1," 2.0 Pts, 0.5 Reb, 0.4 Ast",oklahoma-state,0.3,0.5,per_game,190
321,0.3,0.5,SR,0.8,.529,0.3,0.6,,0.0,0.0,.529,0.3,0.6,.464,0.4,0.9,30,1,6-10,"Tampa, FL",5.6,21,0.5,0.8,Antoine Broxsie,F,1.0,,0.0," 1.0 Pts, 1.3 Reb, 0.3 Ast",oklahoma-state,0.4,1.3,per_game,235
322,0.0,0.0,FR,0.0,.500,0.3,0.5,.000,0.0,0.3,.333,0.3,0.8,.500,0.3,0.5,4,0,6-0,"Bartlesville, OK",0.8,15,0.0,0.0,Scott Blakemore,G,0.8,,0.0," 0.8 Pts, 0.0 Reb, 0.0 Ast",oklahoma-state,0.3,0.0,per_game,160
323,0.0,0.0,FR,0.0,,0.0,0.0,.000,0.0,1.2,.000,0.0,1.2,,0.0,0.0,6,0,6-0,"Williamstown, NJ",1.2,13,0.0,0.0,Guy Ikpah,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",oklahoma-state,0.2,0.0,per_game,175
324,0.0,0.0,FR,0.3,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,4,0,6-1,"Kingfisher, OK",0.3,44,0.0,0.0,Jeff Johnson,G,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.0 Ast",oklahoma-state,0.0,0.3,per_game,180
325,0.0,0.5,SO,1.0,.000,0.0,0.5,,0.0,0.0,.000,0.0,0.5,,0.0,0.0,2,0,7-0,"Broken Arrow, OK",4.0,12,0.5,2.0,Jack Marlow,C,0.0,,0.0," 0.0 Pts, 1.5 Reb, 0.0 Ast",oklahoma-state,1.5,1.5,per_game,315
326,0.0,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-8,"Pawnee, OK",2.0,44,0.0,0.0,Pat Moore,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",oklahoma-state,0.0,0.0,per_game,205
327,3.3,0.1,SR,3.2,.525,4.7,8.9,.386,1.1,2.8,.492,5.7,11.6,.759,3.8,4.9,32,32,6-4,"Brooklyn, NY",33.3,13,0.8,1.5,Brian Brown,G,16.3,1998,0.9," 16.3 Pts, 4.0 Reb, 3.3 Ast",ohio-state,2.5,4.0,per_game,200
328,2.9,0.2,JR,2.3,.451,2.6,5.8,.372,1.3,3.5,.421,3.9,9.3,.785,3.7,4.7,32,32,6-1,"River Rouge, MI",29.5,4,0.7,2.0,Brent Darby,G,12.8,1999,1.1," 12.8 Pts, 2.9 Reb, 2.9 Ast",ohio-state,1.8,2.9,per_game,195
329,3.6,0.2,SR,2.4,.509,1.8,3.6,.400,1.9,4.7,.447,3.7,8.3,.708,2.7,3.8,32,32,6-5,,29.3,21,1.3,2.4,Boban Savovic,G,11.9,,1.2," 11.9 Pts, 3.6 Reb, 3.6 Ast",ohio-state,1.9,3.6,per_game,240
330,1.3,0.2,SO,3.9,.560,3.8,6.8,,0.0,0.0,.560,3.8,6.8,.606,2.0,3.3,32,31,6-7,"Brooklyn, NY",30.4,22,1.8,2.8,Zach Williams,F,9.6,,0.6," 9.6 Pts, 5.8 Reb, 1.3 Ast",ohio-state,2.1,5.8,per_game,240
331,0.5,0.7,FR,2.6,.623,2.7,4.3,,0.0,0.0,.623,2.7,4.3,.592,1.3,2.2,32,0,6-9,"Youngstown, OH",16.6,34,1.6,2.7,Terence Dials,F,6.7,,0.6," 6.7 Pts, 4.2 Reb, 0.5 Ast",ohio-state,0.7,4.2,per_game,260
332,1.8,0.2,JR,1.7,.533,1.0,1.9,.367,1.1,3.1,.430,2.1,4.9,.651,0.9,1.3,32,0,6-5,"Peabody, MA",20.9,3,0.6,1.7,Sean Connolly,G,6.3,,0.6," 6.3 Pts, 2.3 Reb, 1.8 Ast",ohio-state,1.0,2.3,per_game,210
333,0.1,0.4,SO,1.5,.554,1.4,2.6,,0.0,0.0,.554,1.4,2.6,.698,0.9,1.3,32,28,7-0,,12.1,14,1.1,2.6,Velimir Radinovic,C,3.8,,0.2," 3.8 Pts, 2.6 Reb, 0.1 Ast",ohio-state,1.0,2.6,per_game,230
334,0.1,0.4,SR,,.492,0.9,1.9,,0.0,0.0,.492,0.9,1.9,.452,0.5,1.0,31,,6-9,"Brooklyn, NY",,,,,Will Dudley,C,2.3,,0.0," 2.3 Pts, 1.4 Reb, 0.1 Ast",ohio-state,,1.4,per_game,230
335,0.3,0.0,SR,1.1,.579,0.7,1.2,,0.0,0.0,.579,0.7,1.2,.353,0.4,1.1,32,1,6-6,"Dayton, OH",10.4,44,0.8,1.2,Tim Martin,F,1.8,,0.4," 1.8 Pts, 1.9 Reb, 0.3 Ast",ohio-state,0.6,1.9,per_game,240
336,1.1,0.0,FR,0.7,.243,0.3,1.3,.111,0.0,0.3,.217,0.3,1.6,.600,0.5,0.9,29,0,6-1,"Beaver Falls, PA",8.6,2,0.1,0.8,Brandon Fuss-Cheatham,G,1.2,2001,0.3," 1.2 Pts, 0.8 Reb, 1.1 Ast",ohio-state,0.9,0.8,per_game,190
337,0.2,0.0,FR,0.4,.600,0.5,0.9,.000,0.0,0.3,.462,0.5,1.2,.700,0.6,0.9,11,0,6-10,"Hudson, OH",2.3,54,0.4,0.2,Matt Marinchick,C,1.7,,0.2," 1.7 Pts, 0.7 Reb, 0.2 Ast",ohio-state,0.2,0.7,per_game,260
338,0.5,0.0,JR,0.0,.800,0.4,0.5,.333,0.1,0.3,.625,0.5,0.7,.500,0.1,0.2,11,0,5-10,"Dayton, OH",1.7,23,0.2,0.2,Ryan Heflin,G,1.1,,0.1," 1.1 Pts, 0.2 Reb, 0.5 Ast",ohio-state,0.3,0.2,per_game,180
339,0.1,0.0,JR,0.1,1.000,0.2,0.2,1.000,0.1,0.1,1.000,0.3,0.3,.750,0.3,0.4,11,0,5-10,"Cincinnati, OH",1.8,24,0.1,0.2,Shaun Smith,G,0.9,,0.2," 0.9 Pts, 0.2 Reb, 0.1 Ast",ohio-state,0.2,0.2,per_game,170
340,0.7,0.0,FR,0.7,.500,0.7,1.3,.000,0.0,0.3,.400,0.7,1.7,.000,0.0,0.3,3,0,6-7,"Loveland, OH",5.7,40,0.0,0.3,Matt Sylvester,F,1.3,2001,0.3," 1.3 Pts, 0.7 Reb, 0.7 Ast",ohio-state,0.0,0.7,per_game,230
341,2.6,2.8,SR,7.2,.489,7.4,15.0,.500,0.1,0.2,.489,7.5,15.2,.598,3.9,6.6,31,31,6-8,"Tulsa, OK",35.6,4,3.7,2.7,Ryan Humphrey,F,18.9,,1.1," 18.9 Pts, 10.9 Reb, 2.6 Ast",notre-dame,2.5,10.9,per_game,235
342,7.6,0.2,FR,2.7,.406,2.5,6.3,.369,2.3,6.2,.387,4.8,12.5,.889,3.6,4.1,33,33,6-1,"Indianapolis, IN",38.0,1,0.8,2.2,Chris Thomas,G,15.6,2001,2.2," 15.6 Pts, 3.5 Reb, 7.6 Ast",notre-dame,3.1,3.5,per_game,190
343,2.9,0.2,SR,3.9,.466,2.5,5.3,.399,2.4,6.0,.430,4.9,11.3,.859,2.2,2.6,33,26,6-6,"Lexington, KY",33.1,34,1.2,2.1,David Graves,G,14.4,1998,1.7," 14.4 Pts, 5.0 Reb, 2.9 Ast",notre-dame,2.2,5.0,per_game,208
344,2.1,0.1,JR,3.8,.530,2.7,5.1,.412,2.3,5.5,.469,5.0,10.7,.826,1.8,2.2,32,31,6-6,,32.3,13,1.0,1.7,Matt Carroll,G,14.1,1999,0.9," 14.1 Pts, 4.8 Reb, 2.1 Ast",notre-dame,1.6,4.8,per_game,212
345,1.5,0.5,SR,4.0,.587,3.3,5.6,,0.0,0.0,.587,3.3,5.6,.657,1.5,2.3,30,27,6-7,"Hopkinsville, KY",26.1,42,2.7,3.2,Harold Swanagan,F,8.1,,0.7," 8.1 Pts, 6.7 Reb, 1.5 Ast",notre-dame,1.3,6.7,per_game,252
346,1.3,0.3,SO,1.6,.594,1.2,1.9,.172,0.2,0.9,.462,1.3,2.8,.575,0.7,1.2,33,9,6-4,"Morrisville, PA",15.5,20,0.4,1.7,Torrian Jones,G,3.5,,0.6," 3.5 Pts, 2.0 Reb, 1.3 Ast",notre-dame,1.3,2.0,per_game,200
347,0.5,0.5,FR,2.0,.471,1.1,2.3,.250,0.1,0.4,.439,1.2,2.6,.476,0.3,0.7,31,6,6-9,"Cincinnati, OH",14.3,12,1.3,1.6,Jordan Cornette,F,2.7,,0.6," 2.7 Pts, 3.3 Reb, 0.5 Ast",notre-dame,0.5,3.3,per_game,236
348,0.5,0.8,JR,1.8,.636,1.2,1.9,.400,0.1,0.3,.605,1.4,2.2,.564,1.3,2.3,17,2,6-9,,11.7,15,1.1,1.5,Jere Macura,F,4.1,,0.0," 4.1 Pts, 2.8 Reb, 0.5 Ast",notre-dame,0.6,2.8,per_game,230
