,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
298,0.5,0.6,SO,2.3,.553,1.7,3.0,.438,0.4,0.9,.526,2.1,4.0,.794,1.5,1.9,34,34,6-9,Osseo HS,"Osseo, MN",17.3,42,1.1,2.9,Ian Theisen,F,6.1,,0.2," 6.1 Pts, 3.4 Reb, 0.5 Ast",south-dakota-state,1.0,3.4,per_game,250
299,2.0,0.2,SR,3.1,.523,2.1,4.0,.333,0.1,0.4,.507,2.2,4.4,.607,1.0,1.7,33,11,6-5,O'Gorman,"Sioux Falls, SD",23.3,12,1.3,2.2,Keaton Moffitt,G,5.6,,0.8," 5.6 Pts, 4.4 Reb, 2.0 Ast",south-dakota-state,1.2,4.4,per_game,190
300,0.8,0.1,FR,1.2,.432,1.0,2.4,.286,0.1,0.4,.411,1.1,2.8,.603,1.3,2.1,34,2,6-2,St. John's Northwestern Military Academy,"Chicago, IL",14.3,2,0.6,1.9,Tevin King,G,3.7,,0.8," 3.7 Pts, 1.8 Reb, 0.8 Ast",south-dakota-state,0.9,1.8,per_game,205
301,0.3,0.6,JR,0.9,.641,1.0,1.5,,0.0,0.0,.641,1.0,1.5,.548,0.7,1.2,26,0,6-10,Wasilla HS,"Wasilla, AK",8.3,30,0.7,1.4,Connor Devine,F,2.6,,0.1," 2.6 Pts, 1.6 Reb, 0.3 Ast",south-dakota-state,0.3,1.6,per_game,220
302,0.5,0.1,SO,1.4,.692,0.3,0.5,.276,0.3,1.1,.405,0.6,1.6,.750,0.2,0.3,27,0,6-5,T.F. Riggs HS,"Pierre, SD",10.1,25,0.6,1.4,Lane Severyn,G,1.8,,0.1," 1.8 Pts, 1.9 Reb, 0.5 Ast",south-dakota-state,0.6,1.9,per_game,205
303,0.0,0.0,SO,1.0,.286,0.3,1.2,,0.0,0.0,.286,0.3,1.2,.333,0.2,0.5,6,0,6-8,Jefferson Senior HS,"Alexandria, MN",2.5,33,0.2,0.2,Logan Doyle,F,0.8,,0.2," 0.8 Pts, 1.2 Reb, 0.0 Ast",south-dakota-state,0.2,1.2,per_game,220
304,0.1,0.0,SR,0.1,,0.0,0.0,.000,0.0,0.9,.000,0.0,0.9,1.000,0.2,0.2,9,0,6-1,Viborg HS,"Viborg, SD",4.8,13,0.0,0.1,Cory Jacobsen,G,0.2,,0.1," 0.2 Pts, 0.1 Reb, 0.1 Ast",south-dakota-state,0.1,0.1,per_game,190
305,0.0,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-1,Mitchell HS,"Mitchell, SD",0.0,5,0.0,0.0,Beau Brown,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",south-dakota-state,0.0,0.0,per_game,175
306,0.0,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-6,Clark HS,"Clark, SD",0.0,1,0.0,0.0,Skyler Flatten,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",south-dakota-state,0.0,0.0,per_game,210
307,5.1,1.4,SO,3.1,.390,3.3,8.5,.365,2.4,6.5,.379,5.7,15.1,.760,4.4,5.8,34,33,6-4,Abraham Lincoln HS,"Brooklyn, NY",32.3,15,0.5,2.3,Isaiah Whitehead,G,18.2,2014,1.2," 18.2 Pts, 3.6 Reb, 5.1 Ast",seton-hall,3.5,3.6,per_game,210
308,2.5,0.1,SO,2.7,.480,3.1,6.6,.335,1.6,4.9,.418,4.8,11.5,.752,2.9,3.8,34,31,6-3,Bishop Loughlin HS,"Brooklyn, NY",30.9,0,0.4,1.8,Khadeen Carrington,G,14.1,,1.2," 14.1 Pts, 3.1 Reb, 2.5 Ast",seton-hall,2.0,3.1,per_game,180
309,1.4,0.2,SO,3.5,.548,3.5,6.4,.386,0.9,2.4,.503,4.4,8.8,.690,2.6,3.7,34,33,6-6,Abraham Lincoln HS,"Bronx, NY",26.0,20,1.5,1.9,Desi Rodriguez,F,12.4,,1.6," 12.4 Pts, 5.0 Reb, 1.4 Ast",seton-hall,1.7,5.0,per_game,215
310,1.0,0.8,SO,6.3,.572,4.1,7.1,.000,0.0,0.1,.567,4.1,7.2,.536,1.8,3.3,34,34,6-9,Patrick School (NJ),"Bajos De Haina, Dominican Republic",30.2,31,3.0,2.8,Angel Delgado,F,9.9,2014,0.6," 9.9 Pts, 9.3 Reb, 1.0 Ast",seton-hall,1.9,9.3,per_game,230
311,1.6,0.2,SR,2.1,.441,2.4,5.5,.278,0.4,1.6,.405,2.9,7.1,.587,1.8,3.1,34,4,6-3,St. Patrick,"Plainfield, NJ",23.6,32,1.1,2.0,Derrick Gordon,G,8.0,2011,1.0," 8.0 Pts, 3.3 Reb, 1.6 Ast",seton-hall,1.9,3.3,per_game,205
312,1.3,1.1,SO,4.5,.504,1.8,3.7,.000,0.0,0.0,.500,1.8,3.7,.575,1.3,2.2,33,31,6-7,East Side HS,"Newark, NJ",27.9,14,2.7,3.2,Ismael Sanogo,G,5.0,,1.4," 5.0 Pts, 7.2 Reb, 1.3 Ast",seton-hall,1.2,7.2,per_game,190
313,0.2,0.6,SO,1.5,.633,1.5,2.3,,0.0,0.0,.633,1.5,2.3,.486,0.5,1.1,34,3,6-8,Our Savior New American HS,"Makurdi, Nigeria",13.5,1,1.5,1.7,Michael Nzei,F,3.5,,0.2," 3.5 Pts, 3.0 Reb, 0.2 Ast",seton-hall,0.7,3.0,per_game,205
314,0.1,0.0,FR,0.9,.267,0.1,0.5,.309,0.6,1.8,.300,0.7,2.3,.600,0.2,0.3,30,1,6-7,Thurgood Marshall HS,"New York, NY",8.9,33,0.3,1.4,Veer Singh,F,2.2,,0.1," 2.2 Pts, 1.2 Reb, 0.1 Ast",seton-hall,0.4,1.2,per_game,185
315,0.1,0.1,SR,0.9,.250,0.2,0.6,,0.0,0.0,.250,0.2,0.6,.667,0.4,0.6,19,0,6-9,Wilbraham & Monson Academy,"Okotoks, Canada",5.8,4,0.5,1.1,Braeden Anderson,F,0.7,,0.2," 0.7 Pts, 1.4 Reb, 0.1 Ast",seton-hall,0.2,1.4,per_game,235
316,0.2,0.1,SO,0.6,.455,0.2,0.4,,0.0,0.0,.455,0.2,0.4,.750,0.1,0.1,28,0,6-9,Flora Macdonald Academy,"Orangeburg, SC",4.9,25,0.1,1.4,Rashed Anthony,F,0.5,,0.1," 0.5 Pts, 0.7 Reb, 0.2 Ast",seton-hall,0.2,0.7,per_game,235
317,0.1,0.0,FR,0.2,,0.0,0.0,.444,0.3,0.6,.444,0.3,0.6,,0.0,0.0,14,0,6-5,Poway HS,"San Diego, CA",1.8,21,0.0,0.1,Dalton Soffer,G,0.9,,0.1," 0.9 Pts, 0.2 Reb, 0.1 Ast",seton-hall,0.0,0.2,per_game,190
318,0.1,0.1,FR,0.3,1.000,0.2,0.2,,0.0,0.0,1.000,0.2,0.2,.250,0.1,0.4,9,0,6-9,St. Rita's HS,"Chicago, IL",3.6,23,0.3,0.6,Myles Carter,F,0.6,,0.0," 0.6 Pts, 0.7 Reb, 0.1 Ast",seton-hall,0.3,0.7,per_game,230
319,0.0,0.0,JR,0.3,.000,0.0,0.4,1.000,0.1,0.1,.200,0.1,0.5,.000,0.0,0.1,11,0,5-10,University of Chicago Laboratory,"Chicago, IL",1.3,13,0.1,0.0,Michael Dowdy,F,0.3,,0.0," 0.3 Pts, 0.4 Reb, 0.0 Ast",seton-hall,0.0,0.4,per_game,185
320,0.9,1.0,SR,5.8,.615,4.4,7.1,.385,1.8,4.7,.523,6.2,11.8,.888,3.9,4.4,36,36,6-7,Milford Mill HS,"Baltimore, MD",34.4,15,2.3,2.8,Isaiah Miles,F,18.1,,0.6," 18.1 Pts, 8.1 Reb, 0.9 Ast",saint-josephs,1.1,8.1,per_game,225
321,4.5,0.8,JR,6.3,.553,5.7,10.3,.266,0.9,3.6,.479,6.6,13.8,.657,3.3,4.9,36,35,6-6,The Patrick School (NJ),"Charlotte, NC",37.3,43,1.4,2.4,DeAndre Bembry,F,17.4,,1.4," 17.4 Pts, 7.8 Reb, 4.5 Ast",saint-josephs,2.0,7.8,per_game,210
322,1.3,0.0,SR,2.5,.495,2.8,5.7,.343,0.9,2.8,.446,3.8,8.5,.713,1.9,2.6,36,36,6-5,Penn Wood,"Darby, PA",26.4,2,0.7,1.9,Aaron Brown,F,10.4,,0.4," 10.4 Pts, 3.2 Reb, 1.3 Ast",saint-josephs,1.2,3.2,per_game,225
323,0.5,0.1,SO,2.5,.570,2.7,4.8,.238,0.3,1.2,.505,3.0,5.9,.660,1.8,2.8,36,1,6-6,Northside Christian Academy,"Williamston, NC",21.6,25,1.1,1.7,James Demery,F,8.1,,0.4," 8.1 Pts, 3.6 Reb, 0.5 Ast",saint-josephs,0.7,3.6,per_game,186
324,2.6,0.1,SO,2.0,.416,1.9,4.5,.303,0.6,2.1,.380,2.5,6.6,.729,2.4,3.3,36,36,6-0,Cardinal Hayes HS,"New York, NY",23.6,1,0.4,0.9,Shavar Newkirk,G,8.0,,0.8," 8.0 Pts, 2.4 Reb, 2.6 Ast",saint-josephs,1.5,2.4,per_game,170
325,2.5,0.1,FR,1.2,.433,1.2,2.7,.372,0.8,2.2,.406,2.0,4.9,.742,1.3,1.7,36,0,6-0,Neumann-Goretti HS,"Philadelphia, PA",18.1,0,0.3,1.5,Lamarr Kimble,G,6.0,,0.4," 6.0 Pts, 1.5 Reb, 2.5 Ast",saint-josephs,1.3,1.5,per_game,185
326,1.0,0.5,SR,2.7,.444,0.4,0.9,.356,1.2,3.5,.374,1.6,4.4,.684,0.4,0.6,30,6,6-8,Montverde Academy (FL),"Dakar, Senegal",19.9,12,0.5,2.5,Papa Ndao,F,4.9,,0.5," 4.9 Pts, 3.2 Reb, 1.0 Ast",saint-josephs,0.9,3.2,per_game,220
327,1.7,0.6,FR,2.7,.456,0.9,2.1,.302,0.5,1.6,.388,1.4,3.7,.511,0.7,1.4,33,30,6-8,Bergen Catholic HS,"Taranto, Italy",16.5,24,1.0,1.8,Pierfrancesco Oliva,F,4.0,,0.6," 4.0 Pts, 3.7 Reb, 1.7 Ast",saint-josephs,0.8,3.7,per_game,216
328,0.1,0.1,JR,0.6,.444,0.2,0.4,,0.0,0.0,.444,0.2,0.4,.417,0.2,0.5,23,0,6-8,Theodor-Henss School,"Solms-oberbiel, Germany",4.3,34,0.4,0.7,Javon Baumann,C,0.6,,0.1," 0.6 Pts, 1.0 Reb, 0.1 Ast",saint-josephs,0.0,1.0,per_game,260
329,0.0,0.0,FR,0.2,.000,0.0,0.4,.154,0.1,0.6,.095,0.1,1.0,.667,0.2,0.3,21,0,6-3,St. Joseph's Prep HS,"Philadelphia, PA",3.1,11,0.0,0.5,Chris Clover,G,0.5,,0.0," 0.5 Pts, 0.2 Reb, 0.0 Ast",saint-josephs,0.2,0.2,per_game,217
330,0.0,0.1,FR,0.5,.800,0.3,0.4,,0.0,0.0,.800,0.3,0.4,.500,0.2,0.3,13,0,6-7,Pace Academy,"Washington, NC",4.5,23,0.5,0.7,Markell Lodge,F,0.8,,0.0," 0.8 Pts, 0.9 Reb, 0.0 Ast",saint-josephs,0.2,0.9,per_game,217
331,0.1,0.0,JR,0.3,.500,0.2,0.4,.500,0.1,0.2,.500,0.3,0.5,.500,0.1,0.2,11,0,6-6,Methacton HS,"Audubon, PA",1.7,20,0.2,0.0,Brendan Casper,F,0.7,,0.1," 0.7 Pts, 0.5 Reb, 0.1 Ast",saint-josephs,0.3,0.5,per_game,215
332,0.0,0.0,SO,0.5,.500,0.3,0.5,,0.0,0.0,.500,0.3,0.5,1.000,0.5,0.5,4,0,6-9,Philadelphia Electrical & Technical Charter,"Philadelphia, PA",3.0,32,0.5,1.0,Jai Williams,F,1.0,,0.0," 1.0 Pts, 1.0 Reb, 0.0 Ast",saint-josephs,0.5,1.0,per_game,262
333,0.0,0.0,SO,0.1,.000,0.0,0.1,.000,0.0,0.3,.000,0.0,0.4,1.000,0.3,0.3,8,0,6-3,Bishop Shanahan HS,"Thornton, PA",1.1,3,0.0,0.1,Mike Booth,G,0.3,,0.0," 0.3 Pts, 0.1 Reb, 0.0 Ast",saint-josephs,0.1,0.1,per_game,193
334,0.1,0.0,SO,0.7,,0.0,0.0,.000,0.0,0.1,.000,0.0,0.1,.500,0.1,0.3,7,0,6-2,St. Joseph's Prep,"Mount Laurel, NJ",1.4,21,0.0,0.4,Kyle Thompson,G,0.1,,0.0," 0.1 Pts, 0.7 Reb, 0.1 Ast",saint-josephs,0.0,0.7,per_game,191
335,0.0,0.0,SO,0.5,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2,0,6-0,Colegio San Jose (PR),"Guaynabo, Puerto Rico",1.0,13,0.0,0.0,Christian Vega,G,0.0,,0.0," 0.0 Pts, 0.5 Reb, 0.0 Ast",saint-josephs,1.0,0.5,per_game,170
336,1.1,2.5,SR,5.8,.594,5.8,9.8,.545,0.2,0.3,.592,6.0,10.2,.709,2.7,3.8,33,20,7-0,Oak Hill Academy,"Gary, IN",24.6,20,2.3,2.4,A.J. Hammons,C,15.0,2012,0.3," 15.0 Pts, 8.2 Reb, 1.1 Ast",purdue,2.0,8.2,per_game,261
337,2.9,0.3,SO,3.5,.474,2.7,5.6,.407,1.3,3.2,.450,4.0,8.8,.820,2.1,2.5,35,35,6-7,Middletown HS,"Middletown, OH",27.5,12,1.8,2.2,Vince Edwards,F,11.3,,0.5," 11.3 Pts, 5.4 Reb, 2.9 Ast",purdue,1.7,5.4,per_game,220
338,1.8,0.2,FR,6.7,.519,3.2,6.2,.292,0.6,2.1,.461,3.8,8.3,.713,2.0,2.8,34,34,6-9,Homestead HS,"Fort Wayne, IN",25.7,50,1.6,2.2,Caleb Swanigan,F,10.2,2015,0.4," 10.2 Pts, 8.3 Reb, 1.8 Ast",purdue,2.6,8.3,per_game,260
339,0.5,0.8,SO,2.5,.594,3.6,6.1,,0.0,0.0,.594,3.6,6.1,.714,2.6,3.6,35,15,7-2,Hokes Bluff HS,"Hokes Bluff, AL",14.3,44,1.2,1.7,Isaac Haas,C,9.8,2014,0.1," 9.8 Pts, 3.7 Reb, 0.5 Ast",purdue,1.1,3.7,per_game,297
340,2.3,0.4,SR,3.2,.402,1.6,4.1,.355,1.1,3.0,.382,2.7,7.1,.731,1.8,2.5,31,31,6-5,La Lumiere HS,"Fort Wayne, IN",29.7,35,0.7,1.9,Rapheal Davis,G,8.3,,0.4," 8.3 Pts, 3.9 Reb, 2.3 Ast",purdue,1.4,3.9,per_game,217
341,2.7,0.0,SO,1.5,.478,0.6,1.3,.415,1.0,2.3,.438,1.6,3.7,.828,1.5,1.8,35,24,5-10,Brebeuf Prep,"Indianapolis, IN",22.6,3,0.6,1.6,P.J. Thompson,G,5.7,,0.7," 5.7 Pts, 2.1 Reb, 2.7 Ast",purdue,0.7,2.1,per_game,188
342,2.3,0.1,SO,2.1,.465,0.6,1.2,.386,1.3,3.3,.408,1.8,4.5,.864,0.5,0.6,35,5,6-4,Elida HS,"Elida, OH",19.0,31,0.1,1.5,Dakota Mathias,G,5.5,,0.3," 5.5 Pts, 2.2 Reb, 2.3 Ast",purdue,0.6,2.2,per_game,197
343,2.3,0.3,SR,1.4,.566,1.6,2.8,.222,0.1,0.3,.537,1.7,3.1,.831,1.7,2.0,35,11,6-3,Glenbard East,"Glendale Heights, IL",17.7,1,1.2,1.7,Johnny Hill,G,5.1,,1.0," 5.1 Pts, 2.6 Reb, 2.3 Ast",purdue,1.3,2.6,per_game,180
344,0.9,0.2,JR,1.0,.500,0.4,0.8,.317,1.6,5.0,.343,2.0,5.8,.600,0.5,0.8,24,0,6-6,St. Charles East HS,"Saint Charles, IL",14.2,21,0.2,1.2,Kendall Stephens,G,6.1,2013,0.4," 6.1 Pts, 1.3 Reb, 0.9 Ast",purdue,0.5,1.3,per_game,197
345,1.3,0.0,FR,1.2,.083,0.0,0.3,.385,1.2,3.1,.355,1.2,3.5,.538,0.2,0.4,35,0,6-6,Carmel HS,"Carmel, IN",13.6,14,0.0,1.2,Ryan Cline,G,3.9,,0.2," 3.9 Pts, 1.2 Reb, 1.3 Ast",purdue,0.3,1.2,per_game,195
346,0.2,0.3,SO,0.8,.538,0.5,1.0,.400,0.2,0.4,.500,0.7,1.4,.444,0.3,0.7,13,0,6-10,Beaver Country Day,"Cambridge, MA",4.6,23,0.7,1.1,Jacquil Taylor,F,1.8,,0.2," 1.8 Pts, 1.5 Reb, 0.2 Ast",purdue,0.4,1.5,per_game,235
347,0.4,0.0,SR,0.3,1.000,0.2,0.2,.000,0.0,0.2,.500,0.2,0.4,.800,0.4,0.5,11,0,6-3,Faith Christian HS,"Lafayette, IN",2.4,11,0.1,0.5,Stephen Toyra,G,0.7,,0.0," 0.7 Pts, 0.4 Reb, 0.4 Ast",purdue,0.5,0.4,per_game,177
348,0.0,0.0,FR,0.3,.333,0.2,0.5,.000,0.0,0.1,.286,0.2,0.6,.600,0.3,0.5,11,0,6-6,Bishop Dwenger HS,"Fort Wayne, IN",2.5,24,0.5,0.1,Grady Eifert,F,0.6,,0.1," 0.6 Pts, 0.7 Reb, 0.0 Ast",purdue,0.2,0.7,per_game,220
349,1.1,1.0,SO,5.0,.517,5.5,10.7,.329,1.5,4.5,.462,7.0,15.2,.782,5.5,7.1,35,33,6-8,St. Andrew's,"Wilmington, DE",34.2,0,2.7,2.8,Ben Bentil,F,21.1,,0.9," 21.1 Pts, 7.7 Reb, 1.1 Ast",providence,1.9,7.7,per_game,230
350,6.2,0.6,JR,4.2,.477,4.3,9.0,.372,1.3,3.4,.448,5.6,12.5,.695,4.0,5.8,33,32,6-3,New London HS,"New London, CT",33.0,3,1.1,2.8,Kris Dunn,G,16.4,2012,2.5," 16.4 Pts, 5.3 Reb, 6.2 Ast",providence,3.5,5.3,per_game,205
351,1.0,1.3,SO,4.6,.491,3.2,6.5,.337,1.0,2.9,.443,4.1,9.3,.717,2.2,3.0,35,35,6-7,Kecoughtan HS,"Hampton, VA",32.8,5,2.2,3.0,Rodney Bullock,F,11.4,,0.7," 11.4 Pts, 6.8 Reb, 1.0 Ast",providence,1.8,6.8,per_game,220
352,0.7,0.1,SO,3.0,.631,1.2,2.0,.269,1.2,4.4,.381,2.4,6.4,.733,1.0,1.4,33,17,6-7,Huntington Prep HS,"Murfreesboro, TN",26.1,21,1.4,1.5,Jalen Lindsey,G,7.0,2014,0.5," 7.0 Pts, 4.4 Reb, 0.7 Ast",providence,0.7,4.4,per_game,195
353,4.0,0.1,SO,1.9,.363,1.5,4.2,.364,0.6,1.6,.363,2.1,5.7,.672,1.1,1.7,35,10,5-11,Compton HS,"Compton, CA",24.2,24,0.3,2.1,Kyron Cartwright,G,5.9,,0.9," 5.9 Pts, 2.2 Reb, 4.0 Ast",providence,1.4,2.2,per_game,185
354,1.9,0.0,JR,1.7,.440,1.4,3.1,.319,0.4,1.3,.404,1.8,4.5,.672,1.2,1.8,35,35,6-5,Madison Memorial,"Quebec, Canada",24.4,32,0.8,1.8,Junior Lomomba,G,5.3,,0.4," 5.3 Pts, 2.5 Reb, 1.9 Ast",providence,1.3,2.5,per_game,200
355,0.3,0.2,FR,1.6,.433,0.5,1.1,.343,1.2,3.5,.364,1.7,4.6,.737,0.5,0.7,28,12,6-7,Marquette Catholic HS,"Chesterton, IN",18.8,35,0.7,1.3,Ryan Fazekas,G,5.1,,0.4," 5.1 Pts, 2.4 Reb, 0.3 Ast",providence,0.3,2.4,per_game,200
356,0.7,0.1,FR,1.1,.372,0.5,1.3,.278,0.3,1.1,.329,0.8,2.4,.607,0.5,0.8,33,0,6-4,Calvert Hall HS,"Perry Hall, MD",10.4,25,0.5,1.3,Drew Edwards,G,2.4,,0.4," 2.4 Pts, 1.6 Reb, 0.7 Ast",providence,0.2,1.6,per_game,190
357,0.1,0.1,FR,0.7,.526,0.5,1.0,,0.0,0.0,.526,0.5,1.0,.765,0.7,0.9,19,1,6-8,Paul VI / Potomac / IMG Academy,"Temple Hills, MD",5.1,10,0.4,1.1,Quadree Smith,F,1.7,,0.2," 1.7 Pts, 1.1 Reb, 0.1 Ast",providence,0.3,1.1,per_game,285
358,0.1,0.1,FR,0.4,1.000,0.1,0.1,.167,0.2,1.3,.211,0.3,1.4,1.000,0.2,0.2,14,0,6-5,Moravian Prep HS,"Durham, NC",3.3,22,0.0,0.2,Ricky Council II,G,1.0,,0.1," 1.0 Pts, 0.4 Reb, 0.1 Ast",providence,0.3,0.4,per_game,210
359,0.1,0.0,SO,0.0,.667,0.1,0.2,,0.0,0.0,.667,0.1,0.2,.667,0.1,0.2,14,0,6-6,Fenwick HS,"Oak Park, IL",2.3,34,0.1,0.3,Tom Planek,F,0.4,,0.1," 0.4 Pts, 0.1 Reb, 0.1 Ast",providence,0.0,0.1,per_game,195
360,0.4,0.0,SO,0.3,1.000,0.1,0.1,.000,0.0,0.1,.500,0.1,0.2,,0.0,0.0,11,0,6-2,Graf-Munster,"Bayreuth, Germany",2.2,14,0.0,0.5,Tyree Chambers,G,0.2,,0.2," 0.2 Pts, 0.3 Reb, 0.4 Ast",providence,0.3,0.3,per_game,182
361,0.0,0.0,JR,0.3,.000,0.0,0.2,.000,0.0,0.5,.000,0.0,0.7,,0.0,0.0,6,0,6-2,Cushing Academy,"Darien, CT",1.8,12,0.2,0.2,Casey Woodring,G,0.0,,0.0," 0.0 Pts, 0.5 Reb, 0.0 Ast",providence,0.0,0.5,per_game,180
362,2.3,0.5,JR,4.6,.544,5.6,10.3,.333,0.1,0.4,.537,5.7,10.7,.777,4.1,5.3,33,32,6-9,St. Benedict's (NJ),"Duquesne, PA",29.4,2,2.3,1.6,Michael Young,F,15.7,2013,0.3," 15.7 Pts, 6.9 Reb, 2.3 Ast",pittsburgh,2.5,6.9,per_game,235
363,3.0,0.2,JR,3.6,.537,3.5,6.5,.363,1.5,4.1,.470,5.0,10.6,.780,2.9,3.7,33,33,6-7,Notre Dame Prep (MA),"Baltimore, MD",30.0,1,1.2,1.8,Jamel Artis,F,14.4,,0.6," 14.4 Pts, 4.8 Reb, 3.0 Ast",pittsburgh,2.4,4.8,per_game,220
364,5.0,0.2,SR,2.8,.404,2.2,5.5,.325,1.2,3.6,.373,3.4,9.2,.758,2.2,2.9,33,33,6-3,DeMatha Catholic HS,"Mitchellville, MD",32.0,0,0.4,2.0,James Robinson,G,10.2,2012,1.2," 10.2 Pts, 3.2 Reb, 5.0 Ast",pittsburgh,1.3,3.2,per_game,200
365,0.7,0.8,JR,3.1,.576,3.1,5.4,.217,0.2,0.7,.533,3.3,6.1,.833,1.4,1.7,32,4,6-7,Beaver Falls,"Beaver Falls, PA",18.6,21,1.7,2.2,Sheldon Jeter,F,8.1,,0.7," 8.1 Pts, 4.8 Reb, 0.7 Ast",pittsburgh,0.8,4.8,per_game,215
366,1.5,0.3,SO,1.2,.532,1.5,2.8,.288,0.6,2.2,.425,2.2,5.1,.696,1.2,1.7,33,9,6-6,Teaneck HS,"Teaneck, NJ",19.0,12,0.9,2.0,Chris Jones,G,6.1,,0.4," 6.1 Pts, 2.1 Reb, 1.5 Ast",pittsburgh,0.8,2.1,per_game,213
367,0.4,0.3,SO,1.5,.611,1.7,2.8,.444,0.3,0.6,.583,2.0,3.4,.667,0.8,1.2,32,0,6-9,Hampton HS,"Gibsonia, PA",13.2,4,1.4,1.6,Ryan Luther,F,5.0,,0.4," 5.0 Pts, 2.9 Reb, 0.4 Ast",pittsburgh,0.9,2.9,per_game,225
368,0.5,0.2,FR,1.4,.431,0.7,1.6,.375,0.9,2.5,.397,1.6,4.1,.808,0.7,0.8,32,1,6-9,Our Lady of the Sacred Heart HS,"Moon Township, PA",11.7,23,0.4,1.3,Cameron Johnson,G,4.8,,0.3," 4.8 Pts, 1.8 Reb, 0.5 Ast",pittsburgh,0.5,1.8,per_game,210
369,1.1,0.2,SR,2.6,.267,0.2,0.9,.400,1.1,2.7,.367,1.3,3.6,.923,0.7,0.8,33,23,6-4,Redemption Christian Academy,"Chico, CA",17.4,15,0.4,0.8,Sterling Smith,G,4.5,,0.4," 4.5 Pts, 3.0 Reb, 1.1 Ast",pittsburgh,0.5,3.0,per_game,185
370,1.4,0.1,FR,1.0,.351,0.7,1.9,.333,0.3,0.9,.345,1.0,2.8,.705,1.0,1.5,30,0,6-5,Our Savior New American HS,"Atlanta, GA",10.8,3,0.1,1.0,Damon Wilson,G,3.3,,0.3," 3.3 Pts, 1.1 Reb, 1.4 Ast",pittsburgh,0.7,1.1,per_game,200
371,0.5,0.2,SR,2.1,.471,0.7,1.5,.000,0.0,0.0,.462,0.7,1.6,.581,0.5,0.9,33,25,6-9,Maine Central Institute,"Duquesne, PA",12.0,5,1.5,1.9,Rafael Maia,C,2.0,,0.5," 2.0 Pts, 3.6 Reb, 0.5 Ast",pittsburgh,0.5,3.6,per_game,245
372,0.1,0.7,SR,0.7,.459,0.5,1.2,,0.0,0.0,.459,0.5,1.2,.400,0.2,0.5,31,5,6-9,Norcross,"Atlanta, GA",8.1,33,0.8,1.3,Alonzo Nelson-Ododa,F,1.3,,0.0," 1.3 Pts, 1.5 Reb, 0.1 Ast",pittsburgh,0.4,1.5,per_game,210
373,0.8,0.0,JR,0.3,.333,0.3,0.8,.750,0.8,1.0,.571,1.0,1.8,1.000,0.5,0.5,4,0,6-2,Mount Zion Academy (NC),"Orlando, FL",9.8,55,0.0,1.8,Jonathan Milligan,G,3.3,,0.0," 3.3 Pts, 0.3 Reb, 0.8 Ast",pittsburgh,0.5,0.3,per_game,170
374,0.0,0.0,FR,0.0,.500,0.3,0.5,.000,0.0,0.1,.400,0.3,0.6,,0.0,0.0,8,0,6-6,Elk County Catholic HS,"Saint Marys, PA",1.5,50,0.1,0.3,Ryan Seelye,F,0.5,,0.0," 0.5 Pts, 0.1 Reb, 0.0 Ast",pittsburgh,0.0,0.1,per_game,225
375,0.1,0.0,SR,0.0,.500,0.1,0.2,.000,0.0,0.5,.143,0.1,0.6,,0.0,0.0,11,0,6-2,North Canyon (AZ),"Pittsburgh, PA",1.9,24,0.0,0.4,Mike Lecak,G,0.2,,0.0," 0.2 Pts, 0.0 Reb, 0.1 Ast",pittsburgh,0.3,0.0,per_game,175
376,3.1,0.4,SO,3.4,.523,4.8,9.2,.338,1.3,3.7,.470,6.1,12.9,.806,3.3,4.1,38,38,6-5,Findlay Prep,"Mississauga, Canada",32.8,24,2.0,2.9,Dillon Brooks,F,16.7,,1.1," 16.7 Pts, 5.4 Reb, 3.1 Ast",oregon,2.3,5.4,per_game,205
377,2.3,0.3,SR,3.6,.497,4.5,9.0,.333,0.6,1.7,.472,5.0,10.7,.773,4.2,5.4,38,38,6-6,Hamilton,"Milwaukee, WI",31.9,23,1.6,2.8,Elgin Cook,F,14.8,,1.4," 14.8 Pts, 5.1 Reb, 2.3 Ast",oregon,2.1,5.1,per_game,206
378,2.0,0.2,FR,3.0,.473,2.4,5.1,.406,1.9,4.6,.441,4.3,9.6,.712,3.1,4.3,36,35,6-4,Maranatha HS,"Los Angeles, CA",30.1,5,1.3,2.1,Tyler Dorsey,G,13.4,2015,0.8," 13.4 Pts, 4.3 Reb, 2.0 Ast",oregon,1.9,4.3,per_game,180
