,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
694,0.4,0.4,SR,1.4,.603,1.3,2.2,.167,0.1,0.3,.544,1.4,2.5,.706,1.0,1.4,36,3,6-8,Bishop Verot,"North Fort Myers, FL",17.6,23,1.6,1.9,Eddie Murray,F,3.8,,0.4," 3.8 Pts, 3.1 Reb, 0.4 Ast",florida-gulf-coast,0.7,3.1,per_game,205
695,3.0,0.1,JR,1.5,.489,2.9,5.9,.417,2.0,4.7,.457,4.8,10.6,.731,1.2,1.6,32,31,6-2,Georgetown Prep,"Accokeek, MD",34.1,5,0.3,2.2,Markel Starks,G,12.8,2010,1.3," 12.8 Pts, 1.8 Reb, 3.0 Ast",georgetown,2.0,1.8,per_game,175
696,1.4,0.0,FR,2.2,.474,1.7,3.6,.336,1.2,3.6,.404,2.9,7.2,.711,1.8,2.6,32,0,6-3,Oak Hill Academy,"Indianapolis, IN",25.5,4,0.8,0.9,D'Vauntes Smith-Rivera,G,8.9,2012,0.8," 8.9 Pts, 3.0 Reb, 1.4 Ast",georgetown,1.2,3.0,per_game,214
697,2.8,0.8,JR,3.9,.610,2.9,4.8,.000,0.0,0.2,.591,2.9,5.0,.645,1.3,1.9,32,31,6-8,St. Mark's,"Southborough, MA",29.6,34,1.5,2.8,Nate Lubick,F,7.1,2010,0.7," 7.1 Pts, 5.4 Reb, 2.8 Ast",georgetown,2.1,5.4,per_game,219
698,1.3,1.1,SO,2.0,.414,2.0,4.9,.000,0.0,0.1,.409,2.0,5.0,.621,1.8,3.0,32,31,6-9,DeMatha,"Hyattsville, MD",20.1,3,0.9,3.1,Mikael Hopkins,F,5.9,2011,0.9," 5.9 Pts, 2.9 Reb, 1.3 Ast",georgetown,2.0,2.9,per_game,239
699,1.9,0.3,SO,2.2,.500,1.2,2.4,.299,0.6,2.1,.407,1.8,4.5,.721,1.5,2.1,32,20,6-5,Abington Friends,"Philadelphia, PA",26.6,55,0.8,2.5,Jabril Trawick,G,5.8,,1.1," 5.8 Pts, 2.9 Reb, 1.9 Ast",georgetown,1.7,2.9,per_game,220
700,2.0,0.8,SO,5.9,.551,3.3,6.0,.309,1.3,4.2,.451,4.6,10.2,.606,1.5,2.5,13,12,6-8,Oakland Mills,"Columbia, MD",35.2,2,1.1,1.8,Greg Whittington,F,12.1,,1.3," 12.1 Pts, 7.0 Reb, 2.0 Ast",georgetown,2.0,7.0,per_game,205
701,2.0,0.0,SR,1.8,.518,2.8,5.3,.367,1.7,4.6,.448,4.4,9.9,.831,1.9,2.3,36,36,6-3,Saint Anthony,"Jersey City, NJ",29.5,3,0.8,1.1,Mike Rosario,G,12.5,2008,0.9," 12.5 Pts, 2.6 Reb, 2.0 Ast",florida,1.8,2.6,per_game,183
702,0.2,0.1,SO,1.7,.371,0.4,1.0,.255,0.8,3.1,.283,1.2,4.1,.714,0.4,0.6,35,0,6-9,American School of Madrid/Zagrebacka Umjetnicka Gimnazija,"Zagreb, Croatia",13.0,15,0.5,0.7,Filip Cvjeticanin,F,3.6,,0.1," 3.6 Pts, 2.1 Reb, 0.2 Ast",florida-gulf-coast,0.5,2.1,per_game,218
703,1.4,0.0,FR,1.5,.410,0.7,1.6,.167,0.0,0.2,.388,0.7,1.8,.717,0.9,1.2,37,0,6-0,Phillip O.Berry Academy,"Charlotte, NC",13.0,35,0.2,1.1,Dajuan Graf,G,2.3,,0.6," 2.3 Pts, 1.6 Reb, 1.4 Ast",florida-gulf-coast,0.8,1.6,per_game,170
704,0.0,0.1,FR,0.8,.600,0.6,1.1,,0.0,0.0,.600,0.6,1.1,.800,0.3,0.4,14,0,6-10,Patterson,"Upper Marlboro, MD",4.9,21,0.1,0.6,Leonard Livingston,F,1.6,,0.1," 1.6 Pts, 0.9 Reb, 0.0 Ast",florida-gulf-coast,0.3,0.9,per_game,180
705,0.3,0.0,FR,0.5,.286,0.2,0.5,.400,0.2,0.4,.333,0.3,0.9,.000,0.0,0.1,13,0,6-2,Theodolinden-Gymnasium,,5.1,14,0.2,0.7,Alexander Blessig,G,0.8,,0.2," 0.8 Pts, 0.6 Reb, 0.3 Ast",florida-gulf-coast,0.6,0.6,per_game,181
706,0.2,0.0,SO,0.5,.000,0.0,0.5,.000,0.0,0.1,.000,0.0,0.6,.667,0.3,0.5,12,0,6-7,American Heritage,"Miami, FL",3.4,24,0.2,0.3,Marcus Blake,F,0.3,,0.0," 0.3 Pts, 0.7 Reb, 0.2 Ast",florida-gulf-coast,0.3,0.7,per_game,196
707,0.3,0.1,SO,0.7,.483,0.6,1.2,.211,0.2,0.8,.375,0.8,2.0,.500,0.2,0.3,24,0,6-6,QEA (NC),"Jacksonville, FL",7.0,23,0.5,1.2,Aaron Bowen,F,1.8,,0.1," 1.8 Pts, 1.2 Reb, 0.3 Ast",georgetown,0.4,1.2,per_game,212
708,0.4,0.3,JR,1.5,.481,0.5,1.0,,0.0,0.0,.481,0.5,1.0,.423,0.4,0.9,28,0,6-9,Progressive Christian Academy,,9.4,32,1.0,2.0,Moses Abraham,C,1.3,,0.1," 1.3 Pts, 2.5 Reb, 0.4 Ast",georgetown,0.8,2.5,per_game,252
709,0.5,0.1,FR,0.3,.750,0.3,0.4,.111,0.1,0.9,.308,0.4,1.3,.286,0.1,0.4,20,0,6-7,St. Ignatius,"San Francisco, CA",5.6,31,0.1,0.3,Stephen Domingo,F,1.0,,0.2," 1.0 Pts, 0.4 Reb, 0.5 Ast",georgetown,0.2,0.4,per_game,210
710,0.3,0.1,JR,0.9,.500,0.2,0.4,,0.0,0.0,.500,0.2,0.4,.333,0.1,0.4,14,0,6-6,Seton Hall Prep,"North Caldwell, NJ",2.3,25,0.1,0.4,John Caprio,G,0.6,,0.1," 0.6 Pts, 1.0 Reb, 0.3 Ast",georgetown,0.3,1.0,per_game,220
711,0.0,0.0,FR,0.0,.000,0.0,0.3,1.000,0.3,0.3,.500,0.3,0.5,.500,0.3,0.5,4,0,6-2,Highland Park,"Dallas, TX",1.3,12,0.0,0.0,David Allen,G,1.0,,0.3," 1.0 Pts, 0.0 Reb, 0.0 Ast",georgetown,0.0,0.0,per_game,185
712,0.0,0.0,FR,0.0,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,4,0,6-11,Sumter,"Sumter, SC",1.3,21,0.0,0.0,Brandon Bolden,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",georgetown,0.0,0.0,per_game,215
713,2.8,0.1,SR,2.5,.503,2.0,4.0,.321,1.9,6.0,.394,3.9,9.9,.822,2.2,2.7,37,37,6-2,American Heritage,"Pompano Beach, FL",31.6,1,0.5,0.8,Kenny Boynton,G,12.0,2009,0.8," 12.0 Pts, 3.0 Reb, 2.8 Ast",florida,1.3,3.0,per_game,190
714,1.4,0.7,SR,3.9,.579,2.6,4.4,.453,2.0,4.4,.516,4.6,8.8,.784,1.1,1.4,36,34,6-10,St Marks (MA),"South Kingstown, RI",26.4,33,1.6,2.8,Erik Murphy,F,12.2,2009,0.6," 12.2 Pts, 5.5 Reb, 1.4 Ast",florida,1.4,5.5,per_game,238
715,0.9,1.6,JR,3.7,.586,4.1,7.1,,0.0,0.0,.586,4.1,7.1,.489,1.8,3.8,37,36,6-9,Providence HS,"Jacksonville, FL",26.5,4,2.6,2.3,Patric Young,C,10.1,2010,0.9," 10.1 Pts, 6.3 Reb, 0.9 Ast",florida,1.5,6.3,per_game,240
716,5.0,0.1,JR,2.3,.516,2.3,4.4,.359,1.1,2.9,.453,3.3,7.3,.725,1.4,2.0,35,29,6-2,The Rock,"Gainesville, FL",31.9,5,0.6,1.9,Scottie Wilbekin,G,9.1,,1.5," 9.1 Pts, 2.9 Reb, 5.0 Ast",florida,2.1,2.9,per_game,176
717,0.9,0.0,FR,2.7,.357,0.3,0.8,.468,1.4,3.1,.446,1.7,3.9,.839,0.7,0.9,36,1,6-4,Montverde Academy,"Tampa, FL",17.9,20,0.4,1.5,Michael Frazier,G,5.6,2012,0.6," 5.6 Pts, 3.1 Reb, 0.9 Ast",florida,0.8,3.1,per_game,194
718,1.0,0.6,JR,2.3,.642,2.7,4.1,.286,0.1,0.2,.622,2.7,4.4,.583,0.7,1.2,29,2,6-6,North Side,"Jackson, TN",17.1,24,1.4,1.9,Casey Prather,F,6.2,2010,0.9," 6.2 Pts, 3.7 Reb, 1.0 Ast",florida,1.0,3.7,per_game,212
719,0.0,0.0,FR,0.2,.000,0.0,0.2,,0.0,0.0,.000,0.0,0.2,,0.0,0.0,9,0,7-0,Sandalwood HS,"Jacksonville, FL",1.6,42,0.1,0.8,Bradley Hayes,C,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.0 Ast",georgetown,0.2,0.3,per_game,260
720,1.0,0.3,JR,3.9,.541,1.9,3.5,.250,0.0,0.1,.531,1.9,3.6,.570,1.6,2.8,31,10,6-8,Florida Air Academy,,20.9,15,1.9,1.9,Will Yeguete,F,5.5,,1.2," 5.5 Pts, 5.8 Reb, 1.0 Ast",florida,1.3,5.8,per_game,230
721,0.1,0.2,FR,0.4,.200,0.1,0.6,.143,0.0,0.3,.182,0.2,0.9,.786,0.4,0.6,25,0,6-6,Winter Haven HS,"Winter Haven, FL",4.0,25,0.2,0.4,DeVon Walker,G,0.8,,0.1," 0.8 Pts, 0.7 Reb, 0.1 Ast",florida,0.1,0.7,per_game,203
722,0.3,0.0,FR,0.5,.353,0.3,0.7,.200,0.0,0.2,.318,0.3,1.0,.364,0.2,0.5,23,0,6-1,United Faith,"Charlotte, NC",4.7,11,0.0,0.3,Braxton Ogbueze,G,0.8,2012,0.2," 0.8 Pts, 0.6 Reb, 0.3 Ast",florida,0.4,0.6,per_game,187
723,0.1,0.0,SO,0.4,.571,0.2,0.4,1.000,0.1,0.1,.625,0.3,0.4,.500,0.1,0.1,20,0,6-6,Hagerty,"Oviedo, FL",2.0,0,0.2,0.3,Jacob Kurtz,G,0.6,,0.1," 0.6 Pts, 0.6 Reb, 0.1 Ast",florida,0.0,0.6,per_game,210
724,0.2,0.0,FR,0.2,.444,0.2,0.4,.100,0.0,0.4,.263,0.2,0.8,,0.0,0.0,23,0,6-4,First Academy,"Orlando, FL",3.5,12,0.0,0.2,Dillon Graham,G,0.5,,0.0," 0.5 Pts, 0.2 Reb, 0.2 Ast",florida,0.2,0.2,per_game,185
725,1.9,1.4,SR,7.2,.599,6.1,10.3,,0.0,0.0,.599,6.1,10.3,.681,4.8,7.1,36,36,6-10,Christ School (NC),"Warsaw, IN",34.7,5,2.7,2.6,Mason Plumlee,F,17.1,2009,1.0," 17.1 Pts, 9.9 Reb, 1.9 Ast",duke,2.9,9.9,per_game,235
726,1.5,1.6,SR,3.9,.541,3.9,7.2,.388,1.1,2.9,.497,5.0,10.1,.831,3.8,4.5,34,34,6-10,Conestoga,"Berwyn, PA",25.6,15,1.4,3.3,Jake Cohen,F,14.9,,0.7," 14.9 Pts, 5.3 Reb, 1.5 Ast",davidson,1.7,5.3,per_game,235
727,1.6,0.1,JR,6.1,.573,5.8,10.0,.490,2.1,4.4,.548,7.9,14.4,.875,5.3,6.0,36,36,6-8,Ames,"Grand Forks, ND",31.6,3,1.6,1.6,Doug McDermott,F,23.2,,0.2," 23.2 Pts, 7.7 Reb, 1.6 Ast",creighton,2.6,7.7,per_game,225
728,1.5,0.2,SR,2.0,.493,2.9,5.9,.438,2.7,6.2,.465,5.6,12.1,.809,3.5,4.3,35,35,6-2,Charlotte Christian,"Charlotte, NC",32.3,30,0.6,1.7,Seth Curry,G,17.5,,0.9," 17.5 Pts, 2.5 Reb, 1.5 Ast",duke,1.2,2.5,per_game,185
729,5.3,0.1,SO,3.3,.430,2.7,6.2,.393,1.5,3.9,.416,4.2,10.1,.877,1.8,2.0,36,34,6-2,Oak Hill Academy (VA),"Washington, DC",33.6,2,0.5,2.7,Quinn Cook,G,11.7,2011,1.4," 11.7 Pts, 3.8 Reb, 5.3 Ast",duke,2.2,3.8,per_game,185
730,1.9,0.1,FR,2.9,.461,2.4,5.3,.371,1.4,3.7,.424,3.8,9.0,.802,2.6,3.2,36,33,6-5,Strake Jesuit College Prep,"Houston, TX",29.2,14,0.5,2.2,Rasheed Sulaimon,G,11.6,2012,0.8," 11.6 Pts, 3.4 Reb, 1.9 Ast",duke,1.3,3.4,per_game,195
731,1.7,1.6,SR,3.7,.473,2.7,5.6,.422,1.5,3.6,.453,4.2,9.2,.812,3.0,3.7,23,23,6-11,Ravenscroft,"Raleigh, NC",28.9,34,1.6,2.4,Ryan Kelly,F,12.9,2009,0.7," 12.9 Pts, 5.3 Reb, 1.7 Ast",duke,1.0,5.3,per_game,230
732,2.2,0.1,JR,1.8,.455,0.3,0.6,.392,0.9,2.2,.406,1.1,2.8,.680,0.5,0.7,36,6,6-2,Gonzaga,"Washington, DC",22.0,3,0.5,2.8,Tyler Thornton,G,3.6,,1.3," 3.6 Pts, 2.3 Reb, 2.2 Ast",duke,1.1,2.3,per_game,190
733,0.8,0.6,JR,4.0,.538,4.7,8.8,.220,0.3,1.2,.500,5.0,10.0,.747,3.5,4.6,34,33,6-7,Hopewell,"Charlotte, NC",27.0,24,2.2,2.9,De'Mon Brooks,F,13.7,,0.9," 13.7 Pts, 6.2 Reb, 0.8 Ast",davidson,1.9,6.2,per_game,230
734,3.3,0.0,SR,2.0,.486,1.0,2.1,.490,1.5,3.0,.489,2.5,5.1,.935,3.4,3.6,34,34,6-3,"Champlain St. Lambert (QC, Canada)",,30.9,12,0.4,2.1,Nik Cochran,G,9.9,,0.8," 9.9 Pts, 2.4 Reb, 3.3 Ast",davidson,1.9,2.4,per_game,188
735,0.5,0.2,JR,4.1,.487,1.6,3.3,.390,1.8,4.5,.431,3.4,7.9,.792,0.6,0.7,34,34,6-7,Sandagymnasiet,,25.7,35,0.9,2.2,Chris Czerapowicz,G,9.1,,0.4," 9.1 Pts, 5.0 Reb, 0.5 Ast",davidson,0.5,5.0,per_game,210
736,1.6,0.0,SO,2.3,.588,0.9,1.5,.364,1.6,4.4,.421,2.5,5.9,.723,1.0,1.4,34,4,6-4,Olathe East,"Overland Park, KS",22.6,4,0.5,1.7,Tyler Kalinoski,G,7.6,,0.7," 7.6 Pts, 2.8 Reb, 1.6 Ast",davidson,1.1,2.8,per_game,180
737,3.6,0.0,SR,2.2,.500,1.9,3.7,.356,0.8,2.4,.444,2.7,6.1,.716,1.7,2.4,31,31,6-4,Providence School,"Ponte Vedra Beach, FL",29.5,5,0.5,1.2,J.P. Kuhlman,G,8.0,,0.9," 8.0 Pts, 2.7 Reb, 3.6 Ast",davidson,1.5,2.7,per_game,195
738,0.4,1.7,SR,4.4,.657,3.8,5.8,,0.0,0.0,.657,3.8,5.8,.646,2.0,3.1,36,36,6-9,St. Benedicts Prep (NJ),,22.9,00,2.3,2.6,Gregory Echenique,C,9.7,2008,0.6," 9.7 Pts, 6.6 Reb, 0.4 Ast",creighton,1.3,6.6,per_game,260
739,5.8,0.2,SR,3.5,.575,2.6,4.4,.396,0.6,1.5,.531,3.1,5.9,.756,1.6,2.2,36,36,6-5,Linn-Mar,"Marion, IA",30.8,10,0.6,2.5,Grant Gibbs,G,8.5,,0.9," 8.5 Pts, 4.1 Reb, 5.8 Ast",creighton,2.2,4.1,per_game,210
740,0.4,0.2,JR,2.2,.500,0.2,0.3,.446,2.2,4.9,.449,2.3,5.2,.938,0.8,0.9,36,0,6-7,Eden Prairie,"Eden Prairie, MN",16.2,34,0.4,1.7,Ethan Wragge,F,7.7,,0.3," 7.7 Pts, 2.6 Reb, 0.4 Ast",creighton,0.3,2.6,per_game,225
741,4.2,0.0,SO,2.4,.367,1.5,4.2,.422,1.0,2.3,.386,2.5,6.5,.800,1.4,1.8,36,36,6-0,The Colony,"The Colony, TX",32.0,1,0.2,1.7,Austin Chatman,G,7.4,,0.8," 7.4 Pts, 2.6 Reb, 4.2 Ast",creighton,2.1,2.6,per_game,175
742,2.3,0.1,JR,1.8,.529,0.8,1.4,.357,1.3,3.6,.406,2.0,5.0,.741,0.6,0.8,36,36,6-1,Regional Elite Development Academy,,27.9,12,0.3,2.5,Jahenns Manigat,G,5.9,,0.8," 5.9 Pts, 2.1 Reb, 2.3 Ast",creighton,1.4,2.1,per_game,180
743,0.2,0.5,FR,1.6,.543,1.6,2.9,,0.0,0.0,.543,1.6,2.9,.610,0.8,1.3,32,7,6-9,Friends Central School,"Philadelphia, PA",12.7,21,1.3,1.7,Amile Jefferson,F,4.0,2012,0.4," 4.0 Pts, 2.9 Reb, 0.2 Ast",duke,0.4,2.9,per_game,215
744,0.2,0.2,JR,1.3,.456,1.0,2.3,.000,0.0,0.0,.450,1.0,2.3,.692,0.5,0.7,35,6,6-8,Montrose Christian (MD),"Fredericksburg, VA",12.7,15,0.8,2.4,Josh Hairston,F,2.6,2010,0.1," 2.6 Pts, 2.1 Reb, 0.2 Ast",duke,0.5,2.1,per_game,235
745,0.0,0.1,FR,0.7,.710,0.7,1.0,.208,0.2,0.8,.491,0.9,1.8,.417,0.2,0.4,31,0,6-8,South Kingstown,"Wakefield, RI",6.3,12,0.3,0.6,Alex Murphy,F,2.1,2011,0.2," 2.1 Pts, 1.0 Reb, 0.0 Ast",duke,0.4,1.0,per_game,225
746,0.0,0.1,SR,0.3,.500,0.3,0.6,,0.0,0.0,.500,0.3,0.6,.250,0.1,0.6,7,0,6-9,Lake Forest Academy,"Lake Forest, IL",2.3,52,0.1,0.4,Todd Zafirovski,F,0.7,,0.1," 0.7 Pts, 0.4 Reb, 0.0 Ast",duke,0.0,0.4,per_game,245
747,0.1,0.2,FR,0.3,.125,0.1,0.4,,0.0,0.0,.125,0.1,0.4,.000,0.0,0.4,19,0,7-0,Christ School (NC),"Warsaw, IN",2.6,40,0.3,0.3,Marshall Plumlee,C,0.1,2011,0.2," 0.1 Pts, 0.6 Reb, 0.1 Ast",duke,0.3,0.6,per_game,255
748,2.1,0.1,JR,2.3,.621,1.2,1.9,.186,0.2,1.3,.450,1.4,3.2,.844,1.1,1.3,34,0,6-6,Sewickley Academy,"Pittsburgh, PA",21.5,23,0.6,1.4,Tom Droney,G,4.2,,0.6," 4.2 Pts, 2.9 Reb, 2.1 Ast",davidson,0.8,2.9,per_game,200
749,0.9,0.5,SR,1.6,.400,2.0,5.0,.450,0.5,1.1,.409,2.5,6.1,.714,1.4,1.9,18,0,6-7,,"Overland Park, KS",18.8,40,1.2,2.8,Clint Mann,F,6.9,,0.9," 6.9 Pts, 2.8 Reb, 0.9 Ast",davidson,1.2,2.8,per_game,229
750,0.1,0.0,FR,1.0,.656,0.8,1.2,.000,0.0,0.2,.583,0.8,1.4,.700,0.5,0.8,26,0,6-4,University School,"Cleveland, OH",5.2,20,0.4,0.7,Jordan Barham,G,2.2,,0.1," 2.2 Pts, 1.4 Reb, 0.1 Ast",davidson,0.3,1.4,per_game,190
751,0.2,0.1,FR,0.5,.357,0.3,0.7,.000,0.0,0.1,.313,0.3,0.8,.571,0.2,0.4,20,0,6-9,Battle Ground HS,"Battle Ground, WA",3.6,25,0.2,0.7,Jake Belford,F,0.7,,0.0," 0.7 Pts, 0.6 Reb, 0.2 Ast",davidson,0.5,0.6,per_game,210
752,0.2,0.0,SO,0.3,.100,0.1,0.7,.333,0.1,0.2,.154,0.1,0.9,.833,0.4,0.4,14,0,6-5,Tindley School/Davidson,"Indianapolis, IN",2.0,2,0.1,0.6,Mason Archie,G,0.7,,0.1," 0.7 Pts, 0.4 Reb, 0.2 Ast",davidson,0.5,0.4,per_game,185
753,0.1,0.1,SO,0.5,.750,0.2,0.2,.000,0.0,0.1,.500,0.2,0.3,.333,0.1,0.2,19,0,6-11,North Berwick,,2.9,22,0.0,0.4,Ali Mackay,F,0.4,,0.0," 0.4 Pts, 0.5 Reb, 0.1 Ast",davidson,0.1,0.5,per_game,215
754,0.6,0.0,SO,1.8,.423,0.3,0.7,.398,0.9,2.3,.404,1.2,3.0,.750,0.3,0.4,36,0,6-6,Branson,"Branson, MO",13.8,22,0.5,1.0,Avery Dingman,G,3.7,,0.3," 3.7 Pts, 2.3 Reb, 0.6 Ast",creighton,0.6,2.3,per_game,215
755,0.4,0.2,SO,1.3,.646,1.6,2.5,,0.0,0.0,.646,1.6,2.5,.548,0.7,1.3,33,0,6-11,Waukee,"Waukee, IA",7.9,31,1.2,1.1,Will Artino,C,3.9,,0.3," 3.9 Pts, 2.5 Reb, 0.4 Ast",creighton,0.4,2.5,per_game,230
756,1.3,0.0,SR,2.1,.588,1.3,2.1,.323,1.3,3.9,.417,2.5,6.0,.857,0.8,0.9,8,0,6-2,Central,"Omaha, NE",19.6,5,0.3,1.1,Josh Jones,G,7.0,,1.1," 7.0 Pts, 2.4 Reb, 1.3 Ast",creighton,0.8,2.4,per_game,200
757,0.3,0.0,FR,0.8,.545,0.5,0.9,.316,0.3,0.8,.439,0.8,1.7,.625,0.4,0.7,24,0,6-3,Spring,"Spring, TX",6.5,24,0.2,0.6,Nevin Johnson,G,2.2,,0.0," 2.2 Pts, 1.0 Reb, 0.3 Ast",creighton,0.4,1.0,per_game,200
758,0.6,0.1,FR,0.4,.323,0.4,1.1,.000,0.0,0.3,.250,0.4,1.4,.556,0.4,0.6,28,0,6-2,Dunbar,"Dayton, OH",5.3,11,0.1,0.8,Andre Yates,G,1.1,,0.3," 1.1 Pts, 0.5 Reb, 0.6 Ast",creighton,0.8,0.5,per_game,185
759,0.0,0.0,FR,0.3,.833,0.3,0.4,.000,0.0,0.1,.714,0.3,0.4,.571,0.2,0.4,17,0,6-6,Abraham Lincoln,"Council Bluffs, IA",1.9,40,0.1,0.1,Alex Olsen,F,0.8,,0.1," 0.8 Pts, 0.4 Reb, 0.0 Ast",creighton,0.1,0.4,per_game,195
760,0.1,0.0,FR,0.7,.571,0.2,0.4,,0.0,0.0,.571,0.2,0.4,.250,0.1,0.2,17,0,7-0,Plano West HS,"Plano, TX",2.8,23,0.0,0.6,Geoffrey Groselle,C,0.5,,0.1," 0.5 Pts, 0.7 Reb, 0.1 Ast",creighton,0.2,0.7,per_game,240
761,0.0,0.1,SO,0.3,1.000,0.1,0.1,.000,0.0,0.1,.500,0.1,0.2,1.000,0.2,0.2,13,0,6-7,Montclair Prep,,1.9,1,0.0,0.2,Youssef Mejri,F,0.3,,0.1," 0.3 Pts, 0.3 Reb, 0.0 Ast",davidson,0.0,0.3,per_game,183
762,0.0,0.0,FR,0.3,1.000,0.1,0.1,,0.0,0.0,1.000,0.1,0.1,1.000,0.2,0.2,10,0,6-8,Pace Academy,"Atlanta, GA",1.8,34,0.1,0.3,Connor Perkey,F,0.4,,0.1," 0.4 Pts, 0.4 Reb, 0.0 Ast",davidson,0.0,0.4,per_game,195
763,0.1,0.0,JR,0.1,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,.333,0.1,0.2,14,0,5-11,Henderson International School,"Chicago, IL",1.8,14,0.1,0.2,Clay Tormey,G,0.1,,0.1," 0.1 Pts, 0.2 Reb, 0.1 Ast",davidson,0.2,0.2,per_game,165
764,0.3,0.0,JR,0.1,1.000,0.0,0.0,.500,0.0,0.1,.667,0.1,0.1,,0.0,0.0,24,0,6-0,Creighton Prep,"Omaha, NE",2.4,2,0.0,0.1,Taylor Stormberg,G,0.2,,0.1," 0.2 Pts, 0.1 Reb, 0.3 Ast",creighton,0.1,0.1,per_game,190
765,0.4,0.1,SR,0.0,1.000,0.2,0.2,,0.0,0.0,1.000,0.2,0.2,.000,0.0,0.3,10,0,6-0,St. James Academy,"Kansas City, KS",1.5,30,0.1,0.1,Joe Kelling,G,0.4,,0.0," 0.4 Pts, 0.1 Reb, 0.4 Ast",creighton,0.3,0.1,per_game,185
766,0.1,0.0,FR,0.1,1.000,0.2,0.2,,0.0,0.0,1.000,0.2,0.2,,0.0,0.0,10,0,6-8,St. Louis University HS,"St. Louis, MO",1.8,50,0.2,0.1,Mogboluwaga Oginni,F,0.4,,0.0," 0.4 Pts, 0.3 Reb, 0.1 Ast",creighton,0.0,0.3,per_game,225
767,3.0,0.5,SO,2.9,.477,2.5,5.3,.338,1.4,4.2,.415,3.9,9.5,.825,6.0,7.3,33,33,6-6,Taft,"Woodland Hills, CA",32.5,25,0.3,2.0,Spencer Dinwiddie,G,15.3,,1.3," 15.3 Pts, 3.2 Reb, 3.0 Ast",colorado,2.2,3.2,per_game,200
768,1.9,0.2,JR,3.9,.507,3.3,6.5,.307,2.4,7.9,.398,5.7,14.4,.738,3.1,4.3,34,33,6-4,Notre Dame Prep (MA),"Yonkers, NY",34.4,23,1.3,1.2,Sean Kilpatrick,G,17.0,,1.2," 17.0 Pts, 5.2 Reb, 1.9 Ast",cincinnati,2.0,5.2,per_game,210
769,2.2,0.0,SO,3.0,.395,3.1,7.9,.312,1.5,4.8,.364,4.6,12.7,.704,1.7,2.5,33,33,6-2,Price,"Los Angeles, CA",31.8,0,0.5,1.9,Askia Booker,G,12.4,,1.2," 12.4 Pts, 3.5 Reb, 2.2 Ast",colorado,2.1,3.5,per_game,175
770,1.4,1.3,JR,8.2,.521,3.6,7.0,.328,0.6,1.9,.480,4.3,8.9,.551,1.7,3.2,31,30,6-7,Wagner,"San Antonio, TX",33.4,21,3.0,2.5,Andre Roberson,F,10.9,,2.2," 10.9 Pts, 11.2 Reb, 1.4 Ast",colorado,2.4,11.2,per_game,210
771,0.6,0.8,FR,2.9,.484,4.0,8.2,1.000,0.0,0.0,.486,4.0,8.2,.753,2.3,3.0,31,30,6-10,Lewis-Palmer HS,"Monument, CO",28.2,40,2.8,2.2,Josh Scott,F,10.3,2012,0.5," 10.3 Pts, 5.7 Reb, 0.6 Ast",colorado,1.2,5.7,per_game,245
772,0.4,0.5,FR,3.1,.544,2.4,4.5,.439,0.8,1.7,.515,3.2,6.2,.552,1.8,3.2,33,18,6-7,Mater Dei HS,"Los Angeles, CA",24.0,2,1.7,2.9,Xavier Johnson,G,8.9,2012,0.3," 8.9 Pts, 4.8 Reb, 0.4 Ast",colorado,1.8,4.8,per_game,230
773,1.3,0.1,SR,1.5,.476,1.2,2.5,.298,0.4,1.4,.412,1.6,4.0,.632,0.7,1.2,33,20,6-4,Monarch,"Louisville, CO",23.4,23,0.8,1.4,Sabatino Chen,G,4.4,,0.8," 4.4 Pts, 2.2 Reb, 1.3 Ast",colorado,1.1,2.2,per_game,190
774,0.2,0.0,JR,0.9,.333,0.5,1.5,.526,0.3,0.6,.391,0.8,2.1,.576,0.6,1.1,30,0,6-5,Madison Central,"Madison, MS",11.0,31,0.5,1.0,Jeremy Adams,G,2.6,,0.3," 2.6 Pts, 1.4 Reb, 0.2 Ast",colorado,0.6,1.4,per_game,220
775,0.5,0.0,FR,0.6,.481,0.4,0.8,.500,0.2,0.4,.487,0.6,1.2,.444,0.1,0.3,32,0,6-2,Sterling HS,"Sterling, CO",7.3,3,0.1,0.5,Xavier Talton,G,1.5,,0.2," 1.5 Pts, 0.7 Reb, 0.5 Ast",colorado,0.5,0.7,per_game,185
776,1.3,0.7,SR,6.4,.596,5.2,8.8,,0.0,0.0,.596,5.2,8.8,.590,3.7,6.3,35,35,6-10,Yankton,"Yankton, SD",29.5,45,3.3,2.6,Colton Iverson,F,14.2,,0.6," 14.2 Pts, 9.8 Reb, 1.3 Ast",colorado-state,2.0,9.8,per_game,261
