,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
725,1.2,0.1,SR,1.7,.551,1.7,3.1,.420,1.5,3.5,.482,3.2,6.6,.764,1.6,2.1,34,0,6-2,Princeton (OH),"Cincinnati, OH",19.9,15,0.2,2.1,Orlando Williams,G,9.5,,0.7," 9.5 Pts, 2.0 Reb, 1.2 Ast",eastern-kentucky,1.1,2.0,per_game,189
726,1.8,0.7,JR,3.2,.661,3.2,4.9,.250,0.0,0.1,.651,3.2,5.0,.774,2.1,2.7,34,30,6-8,Castle,"Newburgh, IN",25.2,42,1.5,3.3,Eric Stutz,F,8.6,,0.9," 8.6 Pts, 4.6 Reb, 1.8 Ast",eastern-kentucky,1.4,4.6,per_game,225
727,0.3,0.5,JR,0.7,.593,0.5,0.9,.380,0.6,1.6,.455,1.1,2.5,.731,0.6,0.8,31,4,6-7,Elliott County,"Olive Hill, KY",10.5,22,0.4,1.5,Timmy Knipp,G,3.5,,0.3," 3.5 Pts, 1.0 Reb, 0.3 Ast",eastern-kentucky,0.6,1.0,per_game,205
728,0.5,0.0,FR,0.5,.692,0.3,0.4,.450,0.5,1.2,.509,0.8,1.6,.696,0.5,0.7,33,0,6-2,Bloom-Carroll HS,"Lancaster, OH",10.6,5,0.1,1.0,Isaac McGlone,G,2.7,,0.6," 2.7 Pts, 0.6 Reb, 0.5 Ast",eastern-kentucky,0.2,0.6,per_game,175
729,1.1,0.1,SR,1.0,.440,0.3,0.7,.393,0.3,0.8,.415,0.6,1.6,.909,0.3,0.3,34,1,6-7,Centennial,"Champaign, IL",10.2,24,0.5,1.3,Jeff Johnson,F,1.9,,0.1," 1.9 Pts, 1.4 Reb, 1.1 Ast",eastern-kentucky,0.4,1.4,per_game,251
730,0.0,0.2,JR,0.3,.600,0.2,0.3,,0.0,0.0,.600,0.2,0.3,.333,0.2,0.6,29,0,6-8,Strongsville,"Strongsville, OH",3.8,33,0.2,1.0,Deverin Muff,F,0.6,,0.1," 0.6 Pts, 0.5 Reb, 0.0 Ast",eastern-kentucky,0.2,0.5,per_game,212
731,0.1,0.0,SO,0.2,.333,0.1,0.3,.000,0.0,0.1,.250,0.1,0.4,.333,0.3,0.9,10,0,6-1,Surratsville HS,"Clinton, MD",1.9,4,0.0,0.3,Tommy Matthews,G,0.5,,0.2," 0.5 Pts, 0.2 Reb, 0.1 Ast",eastern-kentucky,0.2,0.2,per_game,180
732,0.0,0.0,SO,0.5,.333,0.3,0.8,,0.0,0.0,.333,0.3,0.8,1.000,0.5,0.5,4,0,6-7,Covenant Christian Academy,"Cleveland, OH",2.3,21,0.5,0.0,Herb Harrison,F,1.0,,0.0," 1.0 Pts, 1.0 Reb, 0.0 Ast",eastern-kentucky,0.0,1.0,per_game,225
733,0.0,0.0,SR,0.3,.500,0.1,0.2,.000,0.0,0.9,.091,0.1,1.1,.500,0.2,0.4,10,0,6-2,Morgantown,"Morgantown, WV",2.7,23,0.0,0.1,Ryan Parsons,G,0.4,,0.2," 0.4 Pts, 0.3 Reb, 0.0 Ast",eastern-kentucky,0.1,0.3,per_game,197
734,0.0,0.0,JR,0.0,,0.0,0.0,.000,0.0,0.7,.000,0.0,0.7,,0.0,0.0,3,0,6-1,Clarksville,"Clarksville, TN",1.0,3,0.0,0.7,Monte Burney,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",eastern-kentucky,0.3,0.0,per_game,185
735,0.3,0.0,JR,0.3,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,6,0,6-5,George Rogers Clark,"Winchester, KY",2.0,21,0.0,0.2,Robbie Stenzel,G,0.0,,0.2," 0.0 Pts, 0.3 Reb, 0.3 Ast",eastern-kentucky,0.2,0.3,per_game,195
736,1.2,1.2,FR,5.7,.504,5.7,11.2,.358,1.1,3.0,.473,6.7,14.3,.748,4.6,6.1,35,35,6-8,Simeon Career Academy,"Chicago, IL",30.7,1,3.0,2.4,Jabari Parker,F,19.1,2013,1.1," 19.1 Pts, 8.7 Reb, 1.2 Ast",duke,2.3,8.7,per_game,235
737,2.1,0.3,SO,3.1,.494,3.4,6.9,.420,2.0,4.8,.464,5.5,11.8,.807,3.1,3.9,35,33,6-8,Meridian,"Meridian, MS",32.9,5,0.8,2.6,Rodney Hood,F,16.1,2011,0.7," 16.1 Pts, 3.9 Reb, 2.1 Ast",duke,1.5,3.9,per_game,215
738,4.4,0.0,JR,1.8,.507,2.1,4.1,.371,1.9,5.0,.432,3.9,9.1,.827,1.9,2.3,35,22,6-2,Oak Hill Academy (VA),"Washington, DC",29.8,2,0.4,1.9,Quinn Cook,G,11.6,2011,1.3," 11.6 Pts, 2.2 Reb, 4.4 Ast",duke,1.6,2.2,per_game,185
739,2.4,0.0,SO,1.9,.397,1.6,4.1,.410,1.3,3.1,.402,2.9,7.2,.768,2.8,3.7,34,17,6-5,Strake Jesuit College Prep,"Houston, TX",25.6,14,0.5,2.2,Rasheed Sulaimon,G,9.9,2012,0.8," 9.9 Pts, 2.4 Reb, 2.4 Ast",duke,1.1,2.4,per_game,195
740,0.4,0.2,SR,1.1,.541,0.6,1.1,.421,1.9,4.6,.444,2.5,5.7,.811,0.9,1.1,33,4,6-5,Atlantic Shores Christian,"Chesapeake, VA",13.7,34,0.2,1.3,Andre Dawkins,G,7.9,,0.5," 7.9 Pts, 1.3 Reb, 0.4 Ast",duke,0.5,1.3,per_game,215
741,1.0,0.6,SO,4.0,.644,2.7,4.2,,0.0,0.0,.644,2.7,4.2,.494,1.1,2.3,35,26,6-9,Friends Central School,"Philadelphia, PA",22.7,21,2.9,2.7,Amile Jefferson,F,6.5,2012,0.7," 6.5 Pts, 6.9 Reb, 1.0 Ast",duke,0.7,6.9,per_game,215
742,2.4,0.0,SR,1.4,.333,0.1,0.4,.450,0.8,1.7,.427,0.9,2.1,.857,0.5,0.6,35,25,6-2,Gonzaga,"Washington, DC",21.3,3,0.5,2.9,Tyler Thornton,G,3.1,,1.3," 3.1 Pts, 1.8 Reb, 2.4 Ast",duke,0.7,1.8,per_game,190
743,0.2,0.0,FR,0.5,.400,0.4,0.9,.143,0.1,0.7,.294,0.5,1.6,.561,0.7,1.3,32,4,6-5,DeSoto HS,"DeSoto, TX",7.3,13,0.3,0.8,Matt Jones,G,1.8,2013,0.3," 1.8 Pts, 0.8 Reb, 0.2 Ast",duke,0.1,0.8,per_game,210
744,0.4,0.1,SR,0.6,.500,0.6,1.1,.000,0.0,0.0,.486,0.6,1.2,.643,0.3,0.5,30,9,6-8,Montrose Christian (MD),"Fredericksburg, VA",9.5,15,0.7,2.2,Josh Hairston,F,1.4,2010,0.1," 1.4 Pts, 1.3 Reb, 0.4 Ast",duke,0.3,1.3,per_game,235
745,0.3,0.6,SO,1.0,.552,0.5,1.0,,0.0,0.0,.552,0.5,1.0,.353,0.2,0.6,30,0,7-0,Christ School (NC),"Warsaw, IN",8.4,40,1.2,1.0,Marshall Plumlee,C,1.3,2011,0.2," 1.3 Pts, 2.2 Reb, 0.3 Ast",duke,0.3,2.2,per_game,255
746,0.1,0.2,FR,0.5,.429,0.2,0.4,.571,0.2,0.4,.500,0.4,0.8,.909,0.6,0.6,17,0,6-8,Ottawa,"Ottawa, KS",4.7,20,0.4,0.4,Semi Ojeleye,F,1.6,2013,0.2," 1.6 Pts, 0.9 Reb, 0.1 Ast",duke,0.3,0.9,per_game,230
747,0.4,0.0,SO,0.6,.000,0.0,0.2,.200,0.2,1.0,.167,0.2,1.2,.500,0.4,0.8,5,0,6-8,South Kingstown,"Wakefield, RI",6.6,12,0.4,0.6,Alex Murphy,F,1.0,2011,0.0," 1.0 Pts, 1.0 Reb, 0.4 Ast",duke,0.2,1.0,per_game,225
748,0.0,0.0,FR,0.3,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,.500,0.3,0.7,3,0,6-3,Milton Academy,"Weston, MA",1.7,45,0.3,0.0,Nick Pagliuca,G,0.3,,0.0," 0.3 Pts, 0.7 Reb, 0.0 Ast",duke,0.0,0.7,per_game,195
749,0.0,0.0,SR,0.3,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,3,0,6-9,Lake Forest Academy,"Lake Forest, IL",1.3,52,0.0,0.3,Todd Zafirovski,F,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.0 Ast",duke,0.0,0.3,per_game,245
750,1.8,0.4,SR,4.6,.535,3.7,7.0,.363,2.4,6.7,.451,6.2,13.7,.743,4.6,6.2,35,35,6-6,Digital Harbor,"South Baltimore, MD",36.6,0,1.5,2.6,Davon Usher,G,19.4,,1.8," 19.4 Pts, 6.1 Reb, 1.8 Ast",delaware,2.0,6.1,per_game,200
751,3.6,0.3,SR,3.2,.469,5.1,10.9,.367,1.7,4.6,.439,6.8,15.5,.710,4.5,6.3,28,19,6-2,Aberdeen/Winchendon Prep (MA),"Aberdeen, MD",37.0,10,1.1,2.2,Devon Saddler,G,19.7,,0.9," 19.7 Pts, 4.3 Reb, 3.6 Ast",delaware,2.2,4.3,per_game,210
752,5.4,0.2,JR,4.5,.444,4.9,11.1,.217,0.4,1.8,.413,5.3,12.8,.691,7.0,10.1,26,25,6-2,Highland Springs,"Richmond, VA",37.1,4,1.3,2.1,Jarvis Threatt,G,18.0,,2.5," 18.0 Pts, 5.8 Reb, 5.4 Ast",delaware,2.5,5.8,per_game,170
753,0.4,1.4,SR,5.5,.573,4.6,8.0,,0.0,0.0,.573,4.6,8.0,.705,1.9,2.7,35,34,6-9,North Hunterdon,"Pittstown, NJ",27.6,33,2.4,3.4,Carl Baptiste,F,11.1,,0.3," 11.1 Pts, 7.9 Reb, 0.4 Ast",delaware,1.6,7.9,per_game,260
754,0.1,0.8,SO,2.0,.490,1.9,3.8,,0.0,0.0,.490,1.9,3.8,.672,1.4,2.1,27,19,6-7,Meadowbrook HS,"Richmond, VA",16.3,21,1.7,2.7,Marvin King-Davis,F,5.1,,0.1," 5.1 Pts, 3.7 Reb, 0.1 Ast",delaware,0.5,3.7,per_game,230
755,0.5,0.2,FR,1.5,.250,0.2,0.7,.308,0.6,1.9,.292,0.8,2.6,.786,0.3,0.4,34,6,6-6,JP McKaskey HS,"Lancaster, PA",17.7,11,0.8,2.1,Devonne Pinkard,G,2.4,,0.3," 2.4 Pts, 2.2 Reb, 0.5 Ast",delaware,0.4,2.2,per_game,200
756,0.2,0.1,FR,0.7,.517,0.5,0.9,.200,0.2,0.8,.370,0.6,1.7,.643,0.6,0.9,32,0,6-4,Phillip O'Berry Academy,"Charlotte, NC",9.8,22,0.4,1.3,Cazmon Hayes,G,2.0,,0.1," 2.0 Pts, 1.1 Reb, 0.2 Ast",delaware,0.3,1.1,per_game,195
757,0.0,0.2,FR,0.4,.625,0.3,0.4,,0.0,0.0,.625,0.3,0.4,.600,0.2,0.3,18,0,6-9,Calvin Coolidge HS,"Washington, DC",4.7,15,0.3,0.9,Maurice Jeffers,F,0.7,,0.0," 0.7 Pts, 0.7 Reb, 0.0 Ast",delaware,0.0,0.7,per_game,240
758,0.0,0.1,FR,0.3,.833,0.2,0.2,,0.0,0.0,.833,0.2,0.2,.500,0.1,0.1,29,1,6-9,Gateway/Fishburne Military Academy,"Monroeville, PA",3.2,2,0.3,1.3,Barnett Harris,F,0.4,,0.1," 0.4 Pts, 0.7 Reb, 0.0 Ast",delaware,0.2,0.7,per_game,215
759,0.0,0.0,SO,0.0,,0.0,0.0,.000,0.0,0.4,.000,0.0,0.4,.500,0.1,0.3,7,0,6-4,St. Mark's HS,"Newark, DE",1.1,24,0.0,0.0,Sean Locke,G,0.1,,0.0," 0.1 Pts, 0.0 Reb, 0.0 Ast",delaware,0.0,0.0,per_game,195
760,0.0,0.0,JR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,7,0,6-7,St. Mark's,"Middletown, DE",0.9,1,0.0,0.0,Thomas Allshouse,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",delaware,0.0,0.0,per_game,235
761,0.0,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,7,0,6-4,Hillsboro HS,"Panama, IL",1.0,31,0.0,0.1,Dylan Miller,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",delaware,0.1,0.0,per_game,200
762,0.0,0.0,SR,0.4,.000,0.0,0.2,,0.0,0.0,.000,0.0,0.2,,0.0,0.0,9,1,6-8,Hamden,"Hamden, CT",1.3,55,0.1,0.3,Tommy Williams,F,0.0,,0.0," 0.0 Pts, 0.6 Reb, 0.0 Ast",delaware,0.1,0.6,per_game,205
763,1.5,0.1,JR,1.9,.500,1.7,3.5,.426,2.2,5.3,.455,4.0,8.7,.712,2.0,2.8,37,34,6-4,Princeton,"Cincinnati, OH",26.0,24,0.4,1.7,Jordan Sibert,G,12.2,2010,0.8," 12.2 Pts, 2.3 Reb, 1.5 Ast",dayton,1.2,2.3,per_game,187
764,2.3,0.3,SR,5.2,.530,2.9,5.5,.396,1.1,2.9,.484,4.0,8.3,.763,2.7,3.5,37,37,6-7,Kalamazoo Central,"Kalamazoo, MI",29.9,5,2.3,2.5,Devin Oliver,F,11.9,,0.9," 11.9 Pts, 7.4 Reb, 2.3 Ast",dayton,1.4,7.4,per_game,225
765,1.6,0.4,SO,3.2,.519,3.3,6.3,.409,0.7,1.8,.495,4.0,8.1,.676,2.5,3.7,37,36,6-6,Anderson CVI,"Whitby, Canada",26.9,21,2.4,1.6,Dyshawn Pierre,F,11.2,,0.5," 11.2 Pts, 5.5 Reb, 1.6 Ast",dayton,1.6,5.5,per_game,210
766,1.8,0.3,SR,2.2,.487,3.1,6.4,.302,0.5,1.7,.448,3.6,8.1,.698,1.8,2.6,37,2,6-4,Lexington Catholic,"Lexington, KY",21.6,43,0.4,1.6,Vee Sanford,G,9.6,,0.7," 9.6 Pts, 2.7 Reb, 1.8 Ast",dayton,1.4,2.7,per_game,196
767,1.8,0.1,SO,1.3,.413,0.5,1.2,.390,1.2,3.2,.396,1.8,4.4,.883,1.4,1.6,37,37,5-9,Salmen,"Slidell, LA",22.4,0,0.1,2.1,Khari Price,G,6.2,,0.6," 6.2 Pts, 1.4 Reb, 1.8 Ast",dayton,1.1,1.4,per_game,170
768,0.8,0.4,SR,2.1,.526,2.2,4.2,,0.0,0.0,.526,2.2,4.2,.677,1.3,2.0,33,26,6-10,Centerville,"Centerville, OH",16.9,35,1.4,2.6,Matt Kavanaugh,C,5.7,,0.4," 5.7 Pts, 3.5 Reb, 0.8 Ast",dayton,1.0,3.5,per_game,250
769,0.3,0.4,SO,1.7,.402,1.3,3.3,.556,0.1,0.3,.413,1.4,3.5,.662,1.3,2.0,36,4,6-9,Northland,"Columbus, OH",12.7,12,1.1,1.4,Jalen Robinson ,F,4.3,,0.3," 4.3 Pts, 2.8 Reb, 0.3 Ast",dayton,0.9,2.8,per_game,243
770,2.0,0.1,FR,1.2,.416,0.9,2.1,.274,0.5,1.7,.353,1.3,3.8,.567,0.5,0.8,37,1,6-2,Putnam Science Academy,"Bronx, NY",17.3,11,0.1,1.4,Scoochie Smith,G,3.6,,0.7," 3.6 Pts, 1.3 Reb, 2.0 Ast",dayton,1.1,1.3,per_game,170
771,0.4,0.3,SO,2.0,.564,1.3,2.2,,0.0,0.0,.564,1.3,2.2,.608,0.9,1.5,35,7,6-9,Northland,"Columbus, OH",12.6,40,0.7,2.2,Devon Scott,F,3.4,,0.2," 3.4 Pts, 2.7 Reb, 0.4 Ast",dayton,1.1,2.7,per_game,215
772,0.2,0.3,FR,0.9,.567,0.9,1.6,.000,0.0,0.1,.548,0.9,1.7,.326,0.4,1.2,37,0,6-6,Simeon Career Academy,"Chicago, IL",8.5,22,0.4,1.4,Kendall Pollard,F,2.2,,0.3," 2.2 Pts, 1.3 Reb, 0.2 Ast",dayton,0.6,1.3,per_game,210
773,0.6,0.1,FR,0.5,.575,0.7,1.1,.167,0.1,0.5,.448,0.7,1.7,.625,0.4,0.7,35,1,6-0,Morgan Park HS,"Chicago, IL",6.9,3,0.2,1.5,Kyle Davis,G,2.0,,0.5," 2.0 Pts, 0.7 Reb, 0.6 Ast",dayton,0.4,0.7,per_game,165
774,0.1,0.1,JR,1.0,.700,0.9,1.3,.250,0.1,0.3,.625,1.0,1.6,.600,0.2,0.3,15,0,6-9,IMG Academy (FL),,6.6,25,0.4,1.0,Alex Gavrilovic,C,2.3,,0.1," 2.3 Pts, 1.4 Reb, 0.1 Ast",dayton,0.2,1.4,per_game,246
775,0.0,0.0,SR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,3,0,6-0,Moeller,"Cincinnati, OH",0.7,23,0.0,0.0,Brian Vonderhaar,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",dayton,0.0,0.0,per_game,172
776,0.0,0.3,SO,0.0,,0.0,0.0,.000,0.0,0.3,.000,0.0,0.3,,0.0,0.0,3,0,6-6,Benet Academy,"Naperville, IL",1.0,50,0.0,0.0,Bobby Wehrli,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",dayton,0.0,0.0,per_game,198
777,1.6,0.1,SR,5.3,.567,6.7,11.8,.449,2.7,6.1,.526,9.4,17.9,.864,5.1,5.9,35,35,6-8,Ames,"Grand Forks, ND",33.7,3,1.6,1.9,Doug McDermott,F,26.7,,0.2," 26.7 Pts, 7.0 Reb, 1.6 Ast",creighton,1.8,7.0,per_game,225
778,0.8,0.1,SR,3.4,.250,0.1,0.2,.470,3.1,6.7,.463,3.2,6.9,.816,0.9,1.1,35,28,6-7,Eden Prairie,"Eden Prairie, MN",27.0,34,0.5,2.6,Ethan Wragge,F,10.4,,0.4," 10.4 Pts, 3.9 Reb, 0.8 Ast",creighton,0.6,3.9,per_game,225
779,4.4,0.0,JR,2.8,.451,1.6,3.5,.389,1.0,2.6,.425,2.6,6.1,.753,1.9,2.5,35,35,6-0,The Colony,"The Colony, TX",30.3,1,0.6,2.2,Austin Chatman,G,8.1,,0.5," 8.1 Pts, 3.4 Reb, 4.4 Ast",creighton,1.7,3.4,per_game,175
780,2.9,0.0,SR,2.4,.545,0.7,1.3,.405,1.7,4.2,.438,2.4,5.5,.900,0.5,0.6,35,35,6-1,Regional Elite Development Academy,,28.4,12,0.4,2.3,Jahenns Manigat,G,7.0,,1.0," 7.0 Pts, 2.8 Reb, 2.9 Ast",creighton,0.7,2.8,per_game,180
781,2.8,0.1,JR,2.4,.482,1.9,4.0,.281,0.3,0.9,.444,2.2,5.0,.697,1.8,2.6,34,0,6-2,St. Raymond,"Harlem, NY",16.6,5,1.3,1.1,Devin Brooks,G,6.5,,0.7," 6.5 Pts, 3.6 Reb, 2.8 Ast",creighton,1.8,3.6,per_game,175
782,3.9,0.4,SR,2.4,.618,1.9,3.1,.432,0.7,1.5,.556,2.6,4.6,.612,1.4,2.3,29,28,6-5,Linn-Mar,"Marion, IA",26.1,10,0.9,3.0,Grant Gibbs,G,7.2,,0.6," 7.2 Pts, 3.3 Reb, 3.9 Ast",creighton,1.9,3.3,per_game,210
783,0.2,0.3,JR,2.2,.669,2.3,3.4,,0.0,0.0,.669,2.3,3.4,.556,1.0,1.8,35,7,6-11,Waukee,"Waukee, IA",13.1,31,1.1,1.9,Will Artino,C,5.5,,0.3," 5.5 Pts, 3.3 Reb, 0.2 Ast",creighton,0.7,3.3,per_game,230
784,0.8,0.1,JR,1.8,.630,0.8,1.3,.256,0.3,1.2,.449,1.1,2.5,.724,0.6,0.8,35,7,6-6,Branson,"Branson, MO",14.3,22,0.5,1.7,Avery Dingman,G,3.2,,0.3," 3.2 Pts, 2.3 Reb, 0.8 Ast",creighton,0.6,2.3,per_game,215
785,0.9,0.0,FR,0.7,.485,0.6,1.2,.327,0.6,1.8,.390,1.1,2.9,.769,0.4,0.5,28,0,6-2,Benilde-St. Margaret's HS,"Minneapolis, MN",10.9,21,0.0,0.8,Isaiah Zierden,G,3.2,,0.1," 3.2 Pts, 0.8 Reb, 0.9 Ast",creighton,0.1,0.8,per_game,180
786,0.0,0.3,FR,0.7,.722,1.1,1.5,.000,0.0,0.1,.684,1.1,1.6,.560,0.6,1.0,24,0,6-9,T.F. Riggs HS,"Pierre, SD",5.1,40,0.5,0.8,Zach Hanson,F,2.8,,0.0," 2.8 Pts, 1.1 Reb, 0.0 Ast",creighton,0.2,1.1,per_game,240
787,0.1,0.3,SO,0.7,.769,0.7,0.9,,0.0,0.0,.769,0.7,0.9,.500,0.2,0.4,15,0,7-0,Plano West HS,"Plano, TX",3.3,41,0.3,0.5,Geoffrey Groselle,C,1.5,,0.0," 1.5 Pts, 0.9 Reb, 0.1 Ast",creighton,0.1,0.9,per_game,240
788,0.3,0.0,SO,0.1,.667,0.3,0.4,.000,0.0,0.4,.333,0.3,0.9,1.000,0.4,0.4,7,0,6-1,Westside,"Omaha, NE",2.6,2,0.0,0.0,Steven Ferrarini,G,1.0,,0.0," 1.0 Pts, 0.1 Reb, 0.3 Ast",creighton,0.0,0.1,per_game,175
789,0.0,0.0,SO,0.3,.500,0.2,0.4,,0.0,0.0,.500,0.2,0.4,.500,0.1,0.2,9,0,6-8,St. Louis University HS,"St. Louis, MO",2.1,50,0.0,0.3,Mogboluwaga Oginni,F,0.6,,0.0," 0.6 Pts, 0.3 Reb, 0.0 Ast",creighton,0.0,0.3,per_game,225
790,0.2,0.0,SO,0.2,.500,0.1,0.2,,0.0,0.0,.500,0.1,0.2,.500,0.2,0.3,13,0,6-6,Abraham Lincoln,"Council Bluffs, IA",2.1,4,0.0,0.2,Alex Olsen,F,0.3,,0.0," 0.3 Pts, 0.2 Reb, 0.2 Ast",creighton,0.0,0.2,per_game,195
791,4.9,0.3,SR,4.9,.448,3.2,7.0,.405,2.2,5.4,.429,5.3,12.4,.870,5.2,6.0,40,40,6-1,Charlestown,"Roxbury, MA",35.1,13,1.0,2.1,Shabazz Napier,G,18.0,2010,1.8," 18.0 Pts, 5.9 Reb, 4.9 Ast",connecticut,2.9,5.9,per_game,180
792,0.4,1.4,JR,4.6,.491,3.6,7.4,.417,1.3,3.2,.469,4.9,10.6,.787,1.8,2.3,38,38,6-9,William Howard Taft,"Los Angeles, CA",29.0,2,1.4,2.4,DeAndre Daniels,F,13.1,2011,0.7," 13.1 Pts, 6.0 Reb, 0.4 Ast",connecticut,1.5,6.0,per_game,195
793,3.4,0.2,JR,2.9,.398,2.6,6.5,.376,1.1,3.0,.391,3.7,9.5,.798,3.5,4.4,39,38,6-0,East Aurora,"Aurora, IL",32.4,11,0.5,1.6,Ryan Boatright,G,12.1,2011,1.6," 12.1 Pts, 3.5 Reb, 3.4 Ast",connecticut,1.9,3.5,per_game,175
794,0.8,0.5,SR,2.7,.613,1.4,2.3,.483,1.5,3.0,.540,2.9,5.3,.727,1.2,1.7,40,16,6-7,Heinrich-Schliemann,,24.7,5,1.2,2.3,Niels Giffey,G,8.4,,0.7," 8.4 Pts, 3.8 Reb, 0.8 Ast",connecticut,0.9,3.8,per_game,205
795,1.2,0.4,SR,2.1,.473,1.7,3.7,.339,0.5,1.6,.433,2.3,5.2,.689,1.1,1.5,40,17,6-6,Eleanor Roosevelt,"Greenbelt, MD",22.4,20,0.6,1.4,Lasan Kromah,G,6.1,,1.1," 6.1 Pts, 2.7 Reb, 1.2 Ast",connecticut,1.3,2.7,per_game,201
796,0.3,2.3,FR,1.7,.640,1.6,2.5,,0.0,0.0,.640,1.6,2.5,.574,0.9,1.5,40,17,7-0,Archbishop Coleman Carroll HS,"Accra, Ghana",16.2,35,1.3,2.9,Amida Brimah,C,4.1,,0.1," 4.1 Pts, 3.0 Reb, 0.3 Ast",connecticut,0.7,3.0,per_game,217
797,0.2,0.5,SO,1.5,.526,1.3,2.4,,0.0,0.0,.526,1.3,2.4,.775,0.8,1.0,40,19,6-10,Riverside University HS,"Milwaukee, WI",14.2,0,0.9,2.5,Phillip Nolan,F,3.3,,0.2," 3.3 Pts, 2.4 Reb, 0.2 Ast",connecticut,0.6,2.4,per_game,237
798,0.4,0.1,SO,1.1,.404,0.7,1.6,.241,0.6,2.5,.305,1.3,4.1,.767,0.7,0.9,32,11,6-5,Christ the King HS,"Brooklyn, NY",13.4,21,0.3,0.7,Omar Calhoun,G,3.8,2012,0.2," 3.8 Pts, 1.4 Reb, 0.4 Ast",connecticut,1.0,1.4,per_game,205
799,0.8,0.0,FR,0.8,.571,0.8,1.4,.000,0.0,0.0,.558,0.8,1.4,.706,0.8,1.1,30,0,6-4,Victory,"Brooklyn, NY",9.0,3,0.1,0.5,Terrence Samuel,G,2.4,,0.4," 2.4 Pts, 0.9 Reb, 0.8 Ast",connecticut,0.6,0.9,per_game,202
800,0.1,0.1,SR,0.7,.486,0.5,1.1,.286,0.1,0.2,.455,0.6,1.3,.727,0.5,0.7,33,4,6-10,E.O. Smith,"Mansfield, CT",8.3,10,0.5,1.3,Tyler Olander,F,1.8,,0.4," 1.8 Pts, 1.2 Reb, 0.1 Ast",connecticut,0.1,1.2,per_game,230
801,0.2,0.3,JR,1.1,.458,0.5,1.0,.667,0.1,0.1,.481,0.5,1.1,.667,0.3,0.4,24,0,6-9,Long Island Lutheran HS,"Trelawny, Jamaica",5.1,12,0.6,1.3,Kentan Facey,F,1.4,2013,0.1," 1.4 Pts, 1.7 Reb, 0.2 Ast",connecticut,0.1,1.7,per_game,206
802,0.3,0.0,SO,0.5,.375,0.2,0.6,.231,0.2,1.0,.286,0.5,1.6,.500,0.1,0.2,13,0,6-8,Leibniz-Oberschule Berlin Secondary,"Berlin, Germany",3.6,22,0.2,0.4,Leon Tolksdorf,F,1.2,,0.1," 1.2 Pts, 0.8 Reb, 0.3 Ast",connecticut,0.2,0.8,per_game,225
803,0.1,0.0,JR,0.3,.000,0.0,0.4,.333,0.1,0.4,.167,0.1,0.8,.500,0.1,0.3,8,0,6-3,Xavier,"Cheshire, CT",2.6,14,0.1,0.3,Pat Lenehan,G,0.5,,0.0," 0.5 Pts, 0.4 Reb, 0.1 Ast",connecticut,0.1,0.4,per_game,190
804,0.0,0.0,SO,1.0,.000,0.0,0.5,,0.0,0.0,.000,0.0,0.5,1.000,1.0,1.0,2,0,6-3,Avon Old Farms HS,"New Fairfield, CT",2.5,23,0.0,0.5,Nnamdi Amilo,F,1.0,,0.0," 1.0 Pts, 1.0 Reb, 0.0 Ast",connecticut,0.0,1.0,per_game,225
805,0.0,0.0,JR,0.2,.333,0.1,0.3,.000,0.0,0.1,.250,0.1,0.4,,0.0,0.0,9,0,6-1,Xaverian/York Prep,"Brooklyn, NY",1.4,25,0.0,0.2,Tor Watts,G,0.2,,0.2," 0.2 Pts, 0.2 Reb, 0.0 Ast",connecticut,0.0,0.2,per_game,200
806,0.6,1.1,SO,5.5,.515,4.5,8.8,.000,0.0,0.1,.511,4.5,8.9,.810,5.0,6.2,35,34,6-10,Lewis-Palmer HS,"Monument, CO",31.6,40,2.9,1.8,Josh Scott,F,14.1,2012,0.8," 14.1 Pts, 8.4 Reb, 0.6 Ast",colorado,1.5,8.4,per_game,245
807,3.3,0.1,JR,3.2,.443,3.7,8.3,.272,1.1,3.9,.389,4.7,12.2,.818,3.2,3.9,35,35,6-2,Price,"Los Angeles, CA",30.5,0,0.6,1.8,Askia Booker,G,13.7,,1.3," 13.7 Pts, 3.7 Reb, 3.3 Ast",colorado,2.5,3.7,per_game,175
