,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
172,0.0,0.0,JR,0.4,.500,0.1,0.3,,0.0,0.0,.500,0.1,0.3,.500,0.1,0.3,7,1,6-5,"Oak Ridge, TN",1.4,40,0.3,0.0,Rick Daniels-Mulholland,F,0.4,,0.0," 0.4 Pts, 0.7 Reb, 0.0 Ast",tennessee,0.0,0.7,per_game,250
173,0.5,0.0,FR,0.7,.429,0.2,0.5,.400,0.5,1.2,.408,0.7,1.7,.500,0.2,0.3,29,0,5-11,"Houston, TX",6.2,11,0.1,0.7,B.J. Holmes,G,2.0,,0.3," 2.0 Pts, 0.8 Reb, 0.5 Ast",texas-am,0.4,0.8,per_game,175
174,0.2,0.0,FR,0.6,.700,0.3,0.4,.444,0.4,1.0,.514,0.7,1.4,.571,0.1,0.3,27,0,6-7,"Houston, TX",5.5,45,0.4,0.6,Nathan Walkup,F,2.0,,0.1," 2.0 Pts, 0.9 Reb, 0.2 Ast",texas-am,0.4,0.9,per_game,210
175,0.0,0.0,JR,0.1,.500,0.1,0.1,.167,0.1,0.4,.250,0.1,0.6,.667,0.3,0.4,14,0,6-3,"San Antonio, TX",1.9,40,0.0,0.5,Bryson Graham,G,0.6,,0.0," 0.6 Pts, 0.1 Reb, 0.0 Ast",texas-am,0.4,0.1,per_game,195
176,0.3,0.1,FR,0.6,.500,0.4,0.8,,0.0,0.0,.500,0.4,0.8,1.000,0.1,0.1,8,0,6-10,"Virginia Beach, VA",3.0,21,0.1,0.1,Denzel Bowles,F,0.9,,0.0," 0.9 Pts, 0.8 Reb, 0.3 Ast",texas-am,0.3,0.8,per_game,250
177,0.2,0.0,FR,0.3,.000,0.0,0.1,.286,0.2,0.8,.250,0.2,0.9,,0.0,0.0,9,0,6-5,"Tulsa, OK",4.4,2,0.4,0.3,Derrek Lewis,G,0.7,,0.0," 0.7 Pts, 0.8 Reb, 0.2 Ast",texas-am,0.1,0.8,per_game,195
178,4.3,0.6,SR,5.9,.525,4.3,8.2,.368,0.9,2.6,.488,5.2,10.7,.710,4.5,6.3,34,34,6-5,"Philadelphia, PA",37.4,13,1.3,2.2,Mark Tyndale,G,15.9,,1.6," 15.9 Pts, 7.2 Reb, 4.3 Ast",temple,3.4,7.2,per_game,210
179,1.3,0.2,SO,2.0,.481,1.5,3.1,.345,1.5,4.3,.402,3.0,7.4,.870,1.2,1.4,34,0,6-4,"Narberth, PA",27.0,2,0.4,1.8,Ryan Brooks,G,8.6,,0.7," 8.6 Pts, 2.4 Reb, 1.3 Ast",temple,0.9,2.4,per_game,200
180,1.6,1.5,FR,3.6,.562,3.4,6.0,.400,0.1,0.1,.558,3.4,6.1,.737,1.2,1.7,34,32,6-9,"Morrisville, PA",29.2,24,2.0,3.1,Lavoy Allen,F,8.1,,0.5," 8.1 Pts, 5.7 Reb, 1.6 Ast",temple,1.2,5.7,per_game,225
181,1.7,0.1,SR,1.2,.512,0.6,1.3,.416,1.7,4.0,.439,2.3,5.3,.854,1.2,1.4,34,1,5-8,"Narberth, PA",22.2,1,0.2,1.5,Chris Clark,G,7.5,,0.7," 7.5 Pts, 1.4 Reb, 1.7 Ast",temple,0.8,1.4,per_game,165
182,0.9,1.4,JR,2.4,.563,2.4,4.2,,0.0,0.0,.563,2.4,4.2,.610,1.1,1.7,34,34,7-1,,22.2,41,1.1,3.1,Sergio Olmos,C,5.8,,0.3," 5.8 Pts, 3.6 Reb, 0.9 Ast",temple,1.2,3.6,per_game,220
183,1.6,0.1,SO,1.7,.514,1.1,2.2,.319,0.5,1.4,.437,1.6,3.6,.500,0.3,0.7,33,28,6-3,"Bronx, NY",17.3,10,0.6,1.9,Luis Guzman,G,3.9,,0.5," 3.9 Pts, 2.3 Reb, 1.6 Ast",temple,1.4,2.3,per_game,200
184,1.2,0.2,JR,0.8,.532,1.1,2.1,.400,0.2,0.5,.506,1.3,2.6,.900,0.3,0.3,30,7,6-4,"Camden, NJ",11.7,15,0.5,1.7,Sermaj Inge,G,3.1,,0.7," 3.1 Pts, 1.3 Reb, 1.2 Ast",temple,0.8,1.3,per_game,190
185,,,,,,,,,,,,,,,,,,0,5-11,"Fredericksburg, VA",,,,,Justin Jackson,,,,,,tennessee,,,per_game,173
186,0.0,0.5,FR,0.0,1.000,0.5,0.5,,0.0,0.0,1.000,0.5,0.5,.000,0.0,0.5,2,0,6-9,"Paris, TX",3.0,33,0.0,0.0,Marshall Carrell,F,1.0,,0.0," 1.0 Pts, 0.0 Reb, 0.0 Ast",texas-am,0.0,0.0,per_game,230
187,0.2,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,.333,0.2,0.6,5,0,6-1,"Conroe, TX",1.8,12,0.0,0.2,Andrew Darko,G,0.2,,0.0," 0.2 Pts, 0.0 Reb, 0.2 Ast",texas-am,0.0,0.0,per_game,175
188,0.0,0.0,FR,0.7,.000,0.0,0.7,,0.0,0.0,.000,0.0,0.7,.500,0.3,0.7,3,0,6-3,"Dallas, TX",1.0,24,0.0,0.0,Shawn Schepel,G,0.3,,0.0," 0.3 Pts, 0.7 Reb, 0.0 Ast",texas-am,0.0,0.7,per_game,205
189,0.3,0.0,SO,0.0,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,3,0,5-11,"Houston, TX",1.3,31,0.0,0.0,Chris Chapman,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.3 Ast",texas-am,0.0,0.0,per_game,175
190,0.0,0.0,FR,0.3,1.000,0.2,0.2,,0.0,0.0,1.000,0.2,0.2,,0.0,0.0,6,0,6-8,,1.2,41,0.0,0.0,Craig Williams,F,0.3,,0.0," 0.3 Pts, 0.3 Reb, 0.0 Ast",temple,0.0,0.3,per_game,265
191,0.0,0.0,JR,0.5,.000,0.0,1.0,,0.0,0.0,.000,0.0,1.0,,0.0,0.0,2,0,6-4,"District Heights, MD",2.0,21,1.0,0.0,Rafael Deleon,F,0.0,,0.0," 0.0 Pts, 1.5 Reb, 0.0 Ast",temple,0.0,1.5,per_game,200
192,0.2,0.0,FR,0.2,,0.0,0.0,.000,0.0,0.4,.000,0.0,0.4,,0.0,0.0,5,0,6-2,"Key West, FL",1.6,3,0.0,0.2,Martavis Kee,G,0.0,,0.0," 0.0 Pts, 0.2 Reb, 0.2 Ast",temple,0.2,0.2,per_game,190
193,0.3,0.0,SR,0.3,.000,0.0,0.3,.000,0.0,0.3,.000,0.0,0.5,,0.0,0.0,4,0,6-6,"Lanham, MD",1.0,43,0.0,0.3,Orlando Miller,F,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.3 Ast",temple,0.0,0.3,per_game,190
194,1.4,2.1,SO,5.3,.475,6.8,14.3,.000,0.0,0.2,.468,6.8,14.6,.789,5.7,7.2,27,25,7-0,"Fresno, CA",30.8,11,2.9,2.4,Brook Lopez,F,19.3,2006,0.6," 19.3 Pts, 8.2 Reb, 1.4 Ast",stanford,2.1,8.2,per_game,260
195,0.6,2.3,SO,3.1,.533,3.9,7.3,1.000,0.0,0.0,.534,3.9,7.3,.652,2.4,3.7,36,30,7-0,"Fresno, CA",24.5,42,2.6,2.6,Robin Lopez,C,10.2,2006,0.5," 10.2 Pts, 5.7 Reb, 0.6 Ast",stanford,1.8,5.7,per_game,255
196,3.3,0.4,FR,3.5,.464,4.5,9.7,.409,2.7,6.5,.442,7.2,16.2,.803,3.7,4.6,33,32,6-4,"Huntington, WV",36.8,32,1.1,2.4,O.J. Mayo,G,20.7,2007,1.5," 20.7 Pts, 4.5 Reb, 3.3 Ast",southern-california,3.5,4.5,per_game,210
197,1.4,0.0,SO,1.9,.518,3.1,6.0,.323,0.9,2.9,.454,4.0,8.9,.667,1.8,2.7,33,32,6-5,"Metairie, LA",32.7,21,0.5,1.4,Dwight Lewis,G,10.8,,0.7," 10.8 Pts, 2.4 Reb, 1.4 Ast",southern-california,1.7,2.4,per_game,215
198,1.7,0.0,JR,1.8,.388,1.5,3.8,.346,1.8,5.3,.364,3.3,9.1,.746,1.5,2.0,35,30,6-4,"Corona, CA",27.6,4,0.3,1.5,Anthony Goods,G,10.0,,0.5," 10.0 Pts, 2.1 Reb, 1.7 Ast",stanford,1.3,2.1,per_game,200
199,1.1,0.3,JR,3.1,.433,2.3,5.2,.368,0.9,2.4,.412,3.1,7.6,.746,1.5,2.0,36,23,6-8,"Glendale, AZ",22.8,15,1.8,1.7,Lawrence Hill,F,8.6,2005,0.4," 8.6 Pts, 4.8 Reb, 1.1 Ast",stanford,1.2,4.8,per_game,220
200,5.2,0.1,JR,3.9,.448,1.3,2.9,.388,0.9,2.4,.421,2.2,5.3,.644,1.3,2.0,36,35,6-1,"Seattle, WA",31.5,1,0.4,1.9,Mitch Johnson,G,6.7,,0.8," 6.7 Pts, 4.3 Reb, 5.2 Ast",stanford,2.2,4.3,per_game,185
201,0.5,0.3,SR,2.1,.575,2.1,3.7,.222,0.1,0.3,.552,2.2,4.0,.750,1.4,1.9,36,4,6-8,"Mount Kisco, NY",18.3,31,2.3,1.9,Taj Finger,F,5.9,,0.4," 5.9 Pts, 4.4 Reb, 0.5 Ast",stanford,0.7,4.4,per_game,200
202,2.3,0.3,SR,2.9,.486,1.5,3.2,.200,0.0,0.1,.474,1.6,3.3,.519,1.2,2.3,35,31,6-5,"Los Angeles, CA",23.3,44,1.3,2.0,Fred Washington,F,4.4,,0.6," 4.4 Pts, 4.1 Reb, 2.3 Ast",stanford,1.4,4.1,per_game,215
203,1.3,2.5,SO,5.4,.580,4.2,7.2,,0.0,0.0,.580,4.2,7.2,.594,2.4,4.0,33,32,6-9,"Brooklyn, NY",32.1,22,2.4,3.5,Taj Gibson,F,10.8,2006,0.7," 10.8 Pts, 7.8 Reb, 1.3 Ast",southern-california,2.5,7.8,per_game,225
204,0.8,1.0,FR,4.2,.578,4.6,8.0,.500,0.1,0.3,.575,4.8,8.3,.696,2.4,3.5,29,25,6-8,"Lynwood, CA",27.8,5,2.0,2.8,Davon Jefferson,F,12.1,2005,0.8," 12.1 Pts, 6.3 Reb, 0.8 Ast",southern-california,2.4,6.3,per_game,215
205,3.2,0.1,SO,3.4,.455,1.7,3.8,.377,0.8,2.1,.427,2.5,5.9,.823,2.7,3.3,29,26,6-5,,30.8,13,0.3,2.4,Daniel Hackett,G,8.6,,1.2," 8.6 Pts, 3.8 Reb, 3.2 Ast",southern-california,2.2,3.8,per_game,215
206,2.1,0.0,FR,1.4,.455,0.8,1.7,.403,0.8,2.0,.426,1.6,3.7,.485,0.5,1.0,33,11,6-0,"Minneapolis, MN",22.6,23,0.3,1.1,Angelo Johnson,G,4.5,,0.5," 4.5 Pts, 1.7 Reb, 2.1 Ast",southern-california,1.4,1.7,per_game,185
207,0.5,0.4,JR,1.9,.514,0.6,1.2,.391,0.3,0.8,.467,0.9,2.0,.563,0.3,0.5,30,3,6-10,"Mission Viejo, CA",13.5,23,0.9,1.5,Keith Wilkinson,F,2.5,,0.1," 2.5 Pts, 2.8 Reb, 0.5 Ast",southern-california,0.3,2.8,per_game,225
208,0.2,0.0,FR,1.8,.625,1.1,1.8,,0.0,0.0,.625,1.1,1.8,.400,0.4,1.1,9,3,6-7,"Albuquerque, NM",14.6,43,0.8,1.2,Kasey Cunningham,F,2.7,,0.2," 2.7 Pts, 2.6 Reb, 0.2 Ast",southern-california,1.0,2.6,per_game,225
209,0.0,0.1,JR,0.5,.500,0.2,0.4,,0.0,0.0,.500,0.2,0.4,.412,0.3,0.8,21,1,6-11,"Memphis, TN",7.9,42,0.5,1.2,Rousean Cromwell,F,0.7,,0.2," 0.7 Pts, 1.0 Reb, 0.0 Ast",southern-california,0.5,1.0,per_game,225
210,2.5,0.1,SR,4.5,.557,3.7,6.7,.405,2.7,6.7,.481,6.5,13.4,.836,4.0,4.8,33,32,6-5,"Albany, GA",34.8,10,1.3,1.2,Demetric Bennett,G,19.7,,1.3," 19.7 Pts, 5.8 Reb, 2.5 Ast",south-alabama,2.5,5.8,per_game,205
211,2.0,0.0,JR,2.2,.432,2.2,5.1,.365,1.8,5.1,.399,4.1,10.2,.884,2.5,2.9,33,15,5-11,"Louisville, KY",29.1,3,0.3,1.3,Domonic Tilford,G,12.5,,1.0," 12.5 Pts, 2.5 Reb, 2.0 Ast",south-alabama,1.5,2.5,per_game,170
212,1.0,0.2,SO,1.5,.369,0.7,2.0,.355,0.7,1.9,.362,1.4,3.8,.625,0.6,1.0,33,0,6-7,"Long Beach, CA",12.6,2,0.5,1.2,Landry Fields,G,4.1,,0.3," 4.1 Pts, 2.0 Reb, 1.0 Ast",stanford,0.8,2.0,per_game,215
213,0.6,0.0,JR,1.0,.528,0.6,1.2,.393,0.8,2.0,.443,1.4,3.2,.708,0.6,0.8,30,1,6-2,"Southlake, TX",10.4,22,0.2,0.6,Kenny Brown,G,4.2,,0.3," 4.2 Pts, 1.3 Reb, 0.6 Ast",stanford,0.4,1.3,per_game,200
214,0.8,0.0,SO,0.8,.625,0.2,0.3,.465,0.7,1.5,.490,0.9,1.8,.875,0.8,0.9,28,0,6-0,"Burlingame, CA",9.4,10,0.1,1.3,Drew Shiller,G,3.3,,0.1," 3.3 Pts, 0.8 Reb, 0.8 Ast",stanford,0.6,0.8,per_game,180
215,0.3,0.1,FR,0.8,.619,0.7,1.2,,0.0,0.0,.619,0.7,1.2,.400,0.2,0.6,18,0,6-8,"Kennesaw, GA",5.8,13,0.7,0.9,Josh Owens,F,1.7,,0.1," 1.7 Pts, 1.4 Reb, 0.3 Ast",stanford,0.4,1.4,per_game,240
216,0.4,0.1,SR,0.5,.467,0.5,1.0,,0.0,0.0,.467,0.5,1.0,.333,0.3,1.0,15,1,6-10,"Arlington, VA",6.3,55,0.5,1.1,Peter Prowitt,C,1.3,,0.0," 1.3 Pts, 1.0 Reb, 0.4 Ast",stanford,0.4,1.0,per_game,245
217,0.3,0.1,FR,1.1,.273,0.2,0.7,.000,0.0,0.1,.231,0.2,0.9,.333,0.1,0.4,15,0,6-6,"Alexandria, LA",6.7,43,0.4,0.6,Marcus Simmons,G,0.5,,0.2," 0.5 Pts, 1.5 Reb, 0.3 Ast",southern-california,0.5,1.5,per_game,200
218,0.0,0.0,JR,0.0,.500,0.1,0.3,1.000,0.1,0.1,.667,0.3,0.4,1.000,0.3,0.3,7,0,5-11,"Aliso Viejo, CA",1.1,30,0.0,0.0,Terence Green,G,1.0,,0.0," 1.0 Pts, 0.0 Reb, 0.0 Ast",southern-california,0.3,0.0,per_game,180
219,0.4,0.0,SO,0.3,.143,0.1,0.5,.333,0.1,0.2,.200,0.1,0.7,,0.0,0.0,15,0,5-11,,3.7,2,0.1,0.5,Ryan Wetherell,G,0.3,,0.2," 0.3 Pts, 0.4 Reb, 0.4 Ast",southern-california,0.4,0.4,per_game,175
220,0.0,0.0,FR,0.3,,0.0,0.0,,0.0,0.0,,0.0,0.0,.500,0.7,1.3,3,0,7-0,,3.3,14,0.0,0.7,Mamadou Diarra,F,0.7,2006,0.0," 0.7 Pts, 0.3 Reb, 0.0 Ast",southern-california,0.3,0.3,per_game,235
221,0.0,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,0,6-8,"Pasadena, CA",2.0,20,0.0,0.0,Kyle Austin,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",southern-california,0.0,0.0,per_game,200
222,5.5,0.0,SR,2.2,.537,2.4,4.5,.316,1.1,3.5,.441,3.5,8.0,.711,3.4,4.8,33,33,5-9,"Jamaica, NY",32.6,5,0.5,2.1,Daon Merritt,G,11.5,2003,0.8," 11.5 Pts, 2.7 Reb, 5.5 Ast",south-alabama,2.8,2.7,per_game,193
223,1.2,1.3,JR,3.6,.631,3.8,6.0,,0.0,0.0,.631,3.8,6.0,.684,3.2,4.7,33,33,6-6,"Birmingham, AL",25.1,21,2.6,3.3,Brandon Davis,F,10.8,,0.7," 10.8 Pts, 6.2 Reb, 1.2 Ast",south-alabama,2.0,6.2,per_game,205
224,1.6,0.4,JR,5.7,.500,2.7,5.5,.333,0.1,0.4,.490,2.8,5.8,.670,1.9,2.8,33,24,6-7,"Stone Mountain, GA",25.8,1,2.2,2.8,DeAndre Coleman,F,7.7,,0.7," 7.7 Pts, 7.8 Reb, 1.6 Ast",south-alabama,1.8,7.8,per_game,235
225,0.7,1.1,JR,1.9,.610,2.6,4.3,,0.0,0.0,.610,2.6,4.3,.462,1.3,2.8,33,11,6-8,"Baton Rouge, LA",20.9,25,2.5,2.9,Ronald Douglas,F,6.5,,0.4," 6.5 Pts, 4.4 Reb, 0.7 Ast",south-alabama,1.2,4.4,per_game,225
226,1.4,0.0,JR,1.3,.408,0.8,2.0,.385,0.4,1.0,.400,1.2,3.0,.541,0.8,1.5,25,1,6-5,"Mobile, AL",15.7,2,0.9,1.9,Daniel Hayles,G,3.6,,1.1," 3.6 Pts, 2.2 Reb, 1.4 Ast",south-alabama,1.0,2.2,per_game,210
227,0.4,0.0,JR,0.3,.250,0.1,0.5,.348,0.5,1.5,.323,0.7,2.1,.833,0.2,0.2,30,16,6-0,"Grand Rapids, MI",8.6,22,0.1,0.3,B.J. Ford,G,2.0,,0.2," 2.0 Pts, 0.4 Reb, 0.4 Ast",south-alabama,0.4,0.4,per_game,165
228,0.1,0.1,SO,1.2,.667,0.4,0.6,.000,0.0,0.0,.632,0.4,0.6,.526,0.3,0.6,32,0,6-9,"Bloomfield Hills, MI",8.1,11,0.8,1.2,Philip Tabet,C,1.1,,0.2," 1.1 Pts, 2.0 Reb, 0.1 Ast",south-alabama,0.3,2.0,per_game,210
229,0.2,0.0,FR,0.3,.267,0.2,0.6,.231,0.1,0.5,.250,0.3,1.2,.500,0.0,0.1,24,0,6-2,"Panama City, FL",5.3,0,0.0,0.8,DeAndrae Ross,G,0.8,,0.1," 0.8 Pts, 0.3 Reb, 0.2 Ast",south-alabama,0.3,0.3,per_game,175
230,0.1,0.0,SO,0.2,.500,0.2,0.3,.000,0.0,0.2,.333,0.2,0.5,.000,0.0,0.2,13,0,6-0,"Pflugerville, TX",1.2,5,0.0,0.0,Chip Ivany,G,0.3,,0.0," 0.3 Pts, 0.2 Reb, 0.1 Ast",south-alabama,0.2,0.2,per_game,155
231,1.0,0.0,FR,0.1,.250,0.1,0.6,.000,0.0,0.6,.125,0.1,1.1,,0.0,0.0,7,0,5-11,"Dallas, TX",4.1,4,0.3,0.3,Kevin Hayden,G,0.3,,0.0," 0.3 Pts, 0.4 Reb, 1.0 Ast",south-alabama,0.4,0.4,per_game,183
232,0.0,0.2,FR,0.3,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,.500,0.1,0.2,12,0,6-5,"Naperville, IL",1.5,30,0.2,0.1,Eric Chesser,F,0.1,,0.0," 0.1 Pts, 0.4 Reb, 0.0 Ast",south-alabama,0.1,0.4,per_game,225
233,3.5,0.1,JR,3.5,.450,3.6,8.1,.374,2.3,6.1,.417,5.9,14.2,.627,2.7,4.4,35,34,6-0,"Houston, TX",35.1,1,0.6,2.2,Brandon Johnson,G,16.9,,2.2," 16.9 Pts, 4.1 Reb, 3.5 Ast",san-diego,3.3,4.1,per_game,200
234,0.8,1.3,JR,4.5,.558,5.2,9.4,.000,0.0,0.0,.556,5.2,9.4,.717,3.7,5.1,36,34,6-7,"Oceanside, CA",28.7,21,2.8,2.4,Gyno Pomare,C,14.1,,0.8," 14.1 Pts, 7.4 Reb, 0.8 Ast",san-diego,1.4,7.4,per_game,240
235,1.3,0.5,FR,3.7,.511,3.8,7.5,.125,0.0,0.2,.500,3.9,7.7,.556,1.3,2.3,35,32,6-6,"San Francisco, CA",26.1,22,2.1,3.1,Rob Jones,F,9.0,,1.0," 9.0 Pts, 5.8 Reb, 1.3 Ast",san-diego,2.3,5.8,per_game,240
236,2.3,0.4,SO,2.4,.464,2.3,5.0,.345,0.5,1.5,.436,2.8,6.5,.700,1.4,1.9,36,36,6-2,"Fresno, CA",31.2,23,0.9,2.4,De'Jon Jackson,G,7.6,,0.9," 7.6 Pts, 3.4 Reb, 2.3 Ast",san-diego,1.4,3.4,per_game,200
237,2.7,0.0,FR,1.1,.438,1.6,3.7,.302,0.5,1.5,.398,2.1,5.2,.679,1.1,1.6,35,16,6-2,"Houston, TX",25.9,33,0.2,1.6,Trumaine Johnson,G,5.7,,1.0," 5.7 Pts, 1.3 Reb, 2.7 Ast",san-diego,2.3,1.3,per_game,190
238,0.6,0.1,SO,2.3,.518,1.2,2.3,.300,0.4,1.4,.436,1.6,3.7,.750,1.1,1.4,36,9,6-7,"Bedford, TX",17.3,12,1.0,1.9,Chris Lewis,F,4.7,,0.4," 4.7 Pts, 3.3 Reb, 0.6 Ast",san-diego,1.3,3.3,per_game,215
239,1.4,0.5,JR,2.2,.378,1.0,2.6,.293,0.9,2.9,.333,1.9,5.6,.857,1.3,1.5,14,10,6-3,"Phoenix, AZ",22.9,15,0.9,2.2,Ray Murdock,G,5.9,,0.4," 5.9 Pts, 3.1 Reb, 1.4 Ast",san-diego,1.5,3.1,per_game,193
240,0.4,0.1,JR,0.4,.563,0.3,0.5,.360,0.6,1.7,.409,0.9,2.2,.400,0.1,0.2,30,0,6-4,"Olathe, KS",8.5,13,0.2,0.6,Danny Brown,G,2.5,,0.3," 2.5 Pts, 0.6 Reb, 0.4 Ast",san-diego,0.6,0.6,per_game,190
241,1.3,0.0,FR,0.7,.357,0.2,0.5,.356,0.6,1.6,.356,0.8,2.1,.647,0.4,0.6,28,7,6-2,"Alta, CA",14.1,3,0.1,1.2,Devin Ginty,G,2.5,,0.2," 2.5 Pts, 0.8 Reb, 1.3 Ast",san-diego,0.9,0.8,per_game,190
242,1.7,1.0,SO,3.0,.550,5.8,10.5,.420,1.0,2.4,.526,6.8,12.9,.704,2.4,3.4,34,33,6-7,"Poughkeepsie, NY",33.2,23,1.4,1.4,Edwin Ubiles,F,17.0,,1.2," 17.0 Pts, 4.4 Reb, 1.7 Ast",siena,1.6,4.4,per_game,204
243,2.2,0.2,JR,2.4,.467,4.2,9.0,.389,1.6,4.2,.442,5.9,13.2,.719,2.7,3.8,34,34,6-3,"Capitol Heights, MD",31.6,41,1.0,2.2,Kenny Hasbrouck,G,16.1,,2.3," 16.1 Pts, 3.3 Reb, 2.2 Ast",siena,1.8,3.3,per_game,194
244,0.1,0.2,FR,0.8,.474,0.7,1.4,,0.0,0.0,.474,0.7,1.4,.625,0.4,0.6,27,1,6-10,"Marysville, WA",7.3,42,0.3,0.8,Nate Lozeau,C,1.7,,0.1," 1.7 Pts, 1.1 Reb, 0.1 Ast",san-diego,0.6,1.1,per_game,270
245,0.1,0.3,FR,1.1,.444,0.4,0.9,.000,0.0,0.1,.414,0.4,0.9,.643,0.3,0.5,31,1,6-7,"Dallas, TX",8.5,33,0.6,1.2,Clinton Houston,F,1.1,,0.0," 1.1 Pts, 1.7 Reb, 0.1 Ast",san-diego,0.4,1.7,per_game,228
246,0.0,0.0,FR,0.3,1.000,0.3,0.3,,0.0,0.0,1.000,0.3,0.3,.750,0.5,0.7,6,0,6-8,"Chino Hills, CA",2.5,32,0.0,0.3,Josh Miller,F,1.2,,0.2," 1.2 Pts, 0.3 Reb, 0.0 Ast",san-diego,0.3,0.3,per_game,235
247,0.0,0.0,JR,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1,,6-8,"Murrieta, CA",,,,,Daniel Fleming,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",san-diego,1.0,0.0,per_game,215
248,0.0,0.0,FR,0.0,,0.0,0.0,.000,0.0,0.3,.000,0.0,0.3,,0.0,0.0,4,0,6-2,"San Francisco, CA",1.5,4,0.3,0.3,Nick Price,G,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.0 Ast",san-diego,0.3,0.3,per_game,190
249,1.1,0.8,SO,5.2,.568,5.4,9.6,,0.0,0.0,.568,5.4,9.6,.661,4.2,6.4,29,23,6-5,"Reading, PA",29.5,42,2.6,2.9,Alex Franklin,F,15.1,,1.6," 15.1 Pts, 7.8 Reb, 1.1 Ast",siena,2.0,7.8,per_game,226
250,5.3,0.1,SO,2.9,.399,2.1,5.2,.313,0.9,2.9,.368,3.0,8.1,.713,1.7,2.4,34,33,6-0,"Conshohocken, PA",31.8,25,1.1,1.2,Ronald Moore,G,8.6,,1.5," 8.6 Pts, 4.1 Reb, 5.3 Ast",siena,2.2,4.1,per_game,156
251,0.7,0.0,SR,0.9,.435,0.3,0.7,.444,2.1,4.7,.443,2.4,5.4,.844,1.1,1.3,34,10,5-9,"Kingston, NY",17.6,4,0.3,1.1,Tay Fisher,G,8.0,,0.8," 8.0 Pts, 1.2 Reb, 0.7 Ast",siena,0.6,1.2,per_game,162
252,1.0,0.5,JR,2.1,.369,0.8,2.1,.347,0.8,2.3,.358,1.6,4.4,.797,1.5,1.9,31,15,6-7,"Scotia, NY",23.2,12,1.2,2.5,Josh Duell,F,5.5,,0.7," 5.5 Pts, 3.3 Reb, 1.0 Ast",siena,0.8,3.3,per_game,253
253,0.3,0.0,FR,0.8,.362,0.8,2.1,.319,0.5,1.7,.343,1.3,3.8,.762,0.6,0.8,28,0,6-3,"Marlton, NJ",8.4,13,0.5,0.8,Clarence Jackson,G,3.7,,0.5," 3.7 Pts, 1.3 Reb, 0.3 Ast",siena,0.7,1.3,per_game,188
254,1.5,0.0,FR,0.5,.481,0.8,1.6,.250,0.1,0.2,.450,0.8,1.8,.610,0.8,1.2,33,1,5-10,"Washington Heights, NY",9.5,10,0.1,0.6,Chris De La Rosa,G,2.5,,0.6," 2.5 Pts, 0.6 Reb, 1.5 Ast",siena,0.9,0.6,per_game,165
255,0.4,0.8,FR,2.0,.348,0.7,1.9,.200,0.0,0.1,.338,0.7,2.1,.515,0.5,1.0,34,11,6-9,"Staten Island, NY",11.0,22,0.9,1.5,Ryan Rossiter,F,1.9,,0.5," 1.9 Pts, 2.9 Reb, 0.4 Ast",siena,0.5,2.9,per_game,260
256,3.5,0.1,FR,1.7,.538,3.1,5.8,.323,1.9,5.9,.429,5.0,11.7,.761,2.8,3.7,32,32,6-0,,32.1,13,0.4,1.6,Patrick Mills,G,14.8,,1.8," 14.8 Pts, 2.1 Reb, 3.5 Ast",saint-marys-ca,2.8,2.1,per_game,180
257,0.4,0.0,SO,1.5,.323,0.3,0.9,.444,0.1,0.3,.350,0.4,1.2,.600,0.5,0.8,33,10,6-8,"Fairport, NY",11.3,24,1.1,1.8,Cory Magee,F,1.4,,0.1," 1.4 Pts, 2.6 Reb, 0.4 Ast",siena,0.5,2.6,per_game,229
258,0.0,0.1,FR,0.4,.455,0.3,0.7,.000,0.0,0.1,.417,0.3,0.8,.400,0.4,0.9,16,0,6-5,"Baldwin, NY",4.6,43,0.4,0.6,Steven Priestley,F,1.0,,0.1," 1.0 Pts, 0.8 Reb, 0.0 Ast",siena,0.1,0.8,per_game,245
259,0.0,0.3,JR,0.4,.200,0.1,0.4,,0.0,0.0,.200,0.1,0.4,.500,0.1,0.1,14,0,6-9,"Swedesboro, NJ",2.3,32,0.4,0.2,Erik Harris,C,0.2,,0.1," 0.2 Pts, 0.9 Reb, 0.0 Ast",siena,0.2,0.9,per_game,220
