,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
174,1.8,0.0,JR,2.0,.404,0.7,1.7,.366,1.8,4.8,.376,2.4,6.5,.820,2.7,3.3,34,5,5-11,"Houston, TX",25.5,11,0.3,1.8,B.J. Holmes,G,9.3,,0.8," 9.3 Pts, 2.3 Reb, 1.8 Ast",texas-am,1.6,2.3,per_game,175
175,0.3,0.2,SO,2.6,.537,3.8,7.1,,0.0,0.0,.537,3.8,7.1,.563,1.6,2.8,34,15,6-8,"Miami, FL",22.5,10,2.2,2.8,David Loubeau,F,9.2,2008,0.4," 9.2 Pts, 4.7 Reb, 0.3 Ast",texas-am,1.1,4.7,per_game,234
176,1.1,0.3,FR,2.5,.523,1.4,2.6,.324,1.0,3.0,.416,2.3,5.6,.750,1.6,2.1,34,22,6-7,"North Charleston, SC",20.9,22,1.2,2.4,Khris Middleton,F,7.2,2009,0.9," 7.2 Pts, 3.7 Reb, 1.1 Ast",texas-am,1.2,3.7,per_game,217
177,0.8,0.1,JR,2.4,.606,1.2,1.9,.265,0.6,2.4,.416,1.8,4.4,.574,0.8,1.4,34,17,6-7,"Houston, TX",17.4,45,0.9,2.1,Nathan Walkup,F,5.1,,0.6," 5.1 Pts, 3.3 Reb, 0.8 Ast",texas-am,0.6,3.3,per_game,210
178,3.4,0.1,SO,2.8,.385,0.8,2.0,.362,0.7,1.8,.374,1.4,3.8,.506,1.3,2.7,32,31,6-1,"Los Angeles, CA",26.6,5,0.4,1.6,Dash Harris,G,4.9,,1.4," 4.9 Pts, 3.2 Reb, 3.4 Ast",texas-am,1.8,3.2,per_game,171
179,1.7,0.7,SR,2.0,.593,2.9,4.9,.314,0.9,2.9,.489,3.8,7.8,.793,1.9,2.4,12,12,6-4,"Dallas, TX",25.1,3,1.0,1.5,Derrick Roland,G,10.5,,0.5," 10.5 Pts, 3.0 Reb, 1.7 Ast",texas-am,1.5,3.0,per_game,190
180,1.2,0.2,SO,2.4,.519,3.3,6.4,.333,1.4,4.2,.445,4.7,10.6,.588,1.4,2.3,37,36,6-7,"Hopkinsville, KY",27.7,32,0.9,1.5,Scotty Hopson,G,12.2,2008,1.0," 12.2 Pts, 3.4 Reb, 1.2 Ast",tennessee,2.1,3.4,per_game,200
181,3.1,0.5,SR,2.5,.563,3.3,5.8,.324,0.3,0.9,.530,3.6,6.7,.629,2.4,3.9,37,31,6-7,"Memphis, TN",24.9,30,1.2,2.6,J.P. Prince,G,9.9,2005,1.5," 9.9 Pts, 3.7 Reb, 3.1 Ast",tennessee,2.4,3.7,per_game,205
182,3.2,0.1,SR,1.9,.487,2.6,5.3,.252,0.7,2.9,.404,3.3,8.2,.830,2.1,2.5,37,36,6-2,"Suitland, MD",24.9,3,0.5,1.6,Bobby Maze,G,9.4,,0.8," 9.4 Pts, 2.4 Reb, 3.2 Ast",tennessee,1.4,2.4,per_game,195
183,1.1,0.1,SO,1.8,.554,1.6,2.9,.389,1.0,2.5,.477,2.6,5.3,.679,1.3,1.9,29,6,6-7,"Lithonia, GA",16.9,23,0.4,1.7,Cameron Tatum,G,7.4,2006,0.6," 7.4 Pts, 2.2 Reb, 1.1 Ast",tennessee,0.9,2.2,per_game,193
184,1.8,0.0,JR,1.6,.416,1.4,3.3,.327,0.5,1.6,.387,1.9,4.8,.635,1.1,1.7,31,4,5-11,"San Diego, CA",16.0,2,0.3,1.8,Melvin Goins,G,5.3,,1.0," 5.3 Pts, 1.9 Reb, 1.8 Ast",tennessee,1.1,1.9,per_game,180
185,0.8,0.7,JR,3.7,.508,2.4,4.7,.000,0.0,0.0,.504,2.4,4.8,.553,0.8,1.4,27,11,6-1,"Bronx, NY",19.1,33,2.7,2.6,Brian Williams,C,5.6,,0.4," 5.6 Pts, 6.4 Reb, 0.8 Ast",tennessee,1.2,6.4,per_game,170
186,3.7,0.3,SR,3.3,.595,3.9,6.6,.000,0.0,0.3,.573,3.9,6.8,.697,3.8,5.5,12,12,6-7,"Pulaski, TN",26.8,1,1.3,2.0,Tyler Smith,F,11.7,2005,1.4," 11.7 Pts, 4.7 Reb, 3.7 Ast",tennessee,1.3,4.7,per_game,215
187,0.2,0.5,FR,1.5,.584,1.5,2.5,.000,0.0,0.0,.578,1.5,2.6,.548,0.7,1.2,35,3,6-9,"Stone Mountain, GA",12.4,20,1.5,2.0,Kenny Hall,F,3.6,2009,0.2," 3.6 Pts, 3.0 Reb, 0.2 Ast",tennessee,0.8,3.0,per_game,230
188,1.9,0.3,JR,2.1,.586,3.6,6.2,.368,2.5,6.8,.472,6.1,12.9,.735,3.3,4.5,33,33,6-0,"Memphis, TN",33.3,3,0.7,1.9,Randy Culpepper,G,17.9,,1.8," 17.9 Pts, 2.8 Reb, 1.9 Ast",texas-el-paso,1.8,2.8,per_game,165
189,0.5,0.1,FR,1.2,.325,0.4,1.2,.225,0.3,1.2,.275,0.6,2.4,.565,0.4,0.7,34,0,6-5,"Baltimore, MD",13.2,11,0.4,1.0,Naji Hibbert,G,1.9,,0.3," 1.9 Pts, 1.5 Reb, 0.5 Ast",texas-am,0.5,1.5,per_game,190
190,0.0,0.6,FR,1.5,.590,1.2,2.0,,0.0,0.0,.590,1.2,2.0,.500,0.6,1.2,20,0,6-9,"Houston, TX",9.8,35,1.1,1.5,Ray Turner,F,2.9,,0.3," 2.9 Pts, 2.6 Reb, 0.0 Ast",texas-am,0.4,2.6,per_game,230
191,0.1,0.1,JR,0.2,.250,0.1,0.3,.545,0.4,0.7,.467,0.5,1.0,.800,0.3,0.3,15,0,6-5,"Tulsa, OK",3.3,2,0.3,0.7,Derrek Lewis,G,1.6,,0.1," 1.6 Pts, 0.5 Reb, 0.1 Ast",texas-am,0.3,0.5,per_game,195
192,0.0,0.1,FR,0.3,.400,0.2,0.4,,0.0,0.0,.400,0.2,0.4,.333,0.1,0.2,13,0,7-0,"Friendswood, TX",1.5,31,0.0,0.1,James Blasczyk,C,0.4,,0.0," 0.4 Pts, 0.3 Reb, 0.0 Ast",texas-am,0.1,0.3,per_game,260
193,0.3,0.0,JR,0.1,,0.0,0.0,.250,0.1,0.3,.250,0.1,0.3,.500,0.2,0.3,12,0,6-1,"Conroe, TX",2.1,12,0.0,0.5,Andrew Darko,G,0.4,,0.0," 0.4 Pts, 0.1 Reb, 0.3 Ast",texas-am,0.1,0.1,per_game,175
194,0.0,0.0,JR,0.0,.000,0.0,0.2,,0.0,0.0,.000,0.0,0.2,1.000,0.3,0.3,6,0,6-9,"Paris, TX",1.5,33,0.0,0.0,Marshall Carrell,F,0.3,,0.0," 0.3 Pts, 0.0 Reb, 0.0 Ast",texas-am,0.0,0.0,per_game,230
195,0.0,0.0,SR,0.3,1.000,0.3,0.3,,0.0,0.0,1.000,0.3,0.3,,0.0,0.0,4,0,5-11,"Houston, TX",1.3,31,0.0,0.0,Chris Chapman,G,0.5,,0.0," 0.5 Pts, 0.3 Reb, 0.0 Ast",texas-am,0.0,0.3,per_game,175
196,0.5,0.0,FR,1.0,.368,0.2,0.6,.313,0.8,2.4,.323,1.0,3.0,.889,0.7,0.8,33,0,6-3,"Rutledge, TN",13.1,13,0.1,1.6,Skylar McBee,G,3.4,,0.5," 3.4 Pts, 1.2 Reb, 0.5 Ast",tennessee,0.5,1.2,per_game,195
197,0.3,0.4,SO,2.0,.462,0.6,1.4,.319,0.5,1.7,.384,1.2,3.1,.583,0.5,0.9,28,10,6-9,"Sherman Oaks, CA",13.0,0,0.8,1.4,Renaldo Woolridge,F,3.4,2008,0.3," 3.4 Pts, 2.9 Reb, 0.3 Ast",tennessee,0.9,2.9,per_game,220
198,0.6,0.1,JR,0.8,.476,0.6,1.4,,0.0,0.0,.476,0.6,1.4,.263,0.2,0.6,31,0,6-5,"Knoxville, TN",10.9,22,0.5,1.4,Steven Pearl,F,1.5,,0.4," 1.5 Pts, 1.3 Reb, 0.6 Ast",tennessee,0.6,1.3,per_game,235
199,0.3,0.0,JR,0.7,.333,0.3,0.8,.316,0.4,1.3,.323,0.7,2.1,.667,0.1,0.2,15,0,6-3,"Nashville, TN",9.7,,0.3,0.7,Josh Bone,G,1.9,,0.3," 1.9 Pts, 1.0 Reb, 0.3 Ast",tennessee,0.1,1.0,per_game,197
200,0.3,0.0,JR,0.3,,0.0,0.0,1.000,0.8,0.8,1.000,0.8,0.8,,0.0,0.0,4,0,6-2,"Hendersonville, TN",2.0,10,0.0,0.0,Michael Hubert,G,2.3,,0.3," 2.3 Pts, 0.3 Reb, 0.3 Ast",tennessee,0.0,0.3,per_game,205
201,0.4,0.0,SR,0.0,.000,0.0,0.1,.000,0.0,0.1,.000,0.0,0.3,1.000,0.3,0.3,8,0,6-4,"Knoxville, TN",1.5,11,0.0,0.0,Quinn Cannington,G,0.3,,0.1," 0.3 Pts, 0.0 Reb, 0.4 Ast",tennessee,0.1,0.0,per_game,165
202,1.1,0.9,JR,5.4,.585,5.3,9.1,.267,0.1,0.6,.567,5.5,9.7,.672,3.0,4.4,27,22,6-9,"Fanwood, NJ",26.7,4,2.7,3.0,Derrick Caracter,F,14.1,2006,1.0," 14.1 Pts, 8.1 Reb, 1.1 Ast",texas-el-paso,2.9,8.1,per_game,275
203,0.8,0.5,JR,3.3,.552,2.4,4.4,.368,0.8,2.1,.493,3.2,6.5,.671,2.8,4.2,33,18,6-7,"Memphis, TN",24.1,34,1.4,3.1,Jeremy Williams,F,10.0,,0.7," 10.0 Pts, 4.7 Reb, 0.8 Ast",texas-el-paso,1.3,4.7,per_game,220
204,1.2,0.8,SO,4.7,.517,3.7,7.2,.225,0.3,1.2,.475,4.0,8.4,.651,1.6,2.5,33,33,6-11,"Memphis, TN",28.9,23,2.0,2.2,Arnett Moultrie,F,9.8,,1.4," 9.8 Pts, 6.7 Reb, 1.2 Ast",texas-el-paso,2.1,6.7,per_game,249
205,1.8,0.1,JR,2.1,.373,1.8,4.7,.374,1.4,3.8,.374,3.2,8.5,.699,1.6,2.3,32,15,6-4,"Glendale, AZ",24.6,41,0.2,2.3,Christian Polk,G,9.4,,1.0," 9.4 Pts, 2.3 Reb, 1.8 Ast",texas-el-paso,1.4,2.3,per_game,190
206,5.5,0.5,JR,4.8,.495,1.5,3.0,.300,0.5,1.5,.430,1.9,4.5,.641,1.8,2.8,33,33,6-7,"Goleta, CA",30.8,5,0.3,2.2,Julyan Stone,G,6.1,,1.6," 6.1 Pts, 5.1 Reb, 5.5 Ast",texas-el-paso,2.1,5.1,per_game,200
207,0.2,0.5,JR,1.1,.591,2.1,3.5,,0.0,0.0,.591,2.1,3.5,.658,0.8,1.2,33,8,6-11,"Baton Rouge, LA",9.6,32,1.0,2.0,Claude Britten,C,4.9,,0.2," 4.9 Pts, 2.1 Reb, 0.2 Ast",texas-el-paso,0.4,2.1,per_game,260
208,0.0,0.0,SR,0.6,.250,0.1,0.6,,0.0,0.0,.250,0.1,0.6,,0.0,0.0,7,0,6-3,"Dallas, TX",1.7,24,0.3,0.0,Shawn Schepel,G,0.3,,0.0," 0.3 Pts, 0.9 Reb, 0.0 Ast",texas-am,0.1,0.9,per_game,205
209,2.0,0.0,JR,1.3,.524,1.0,2.0,.171,0.2,1.1,.398,1.2,3.1,.400,0.3,0.6,32,0,6-2,"Memphis, TN",13.3,,0.3,1.5,Myron Strong,G,2.9,,0.8," 2.9 Pts, 1.5 Reb, 2.0 Ast",texas-el-paso,1.0,1.5,per_game,190
210,0.4,0.1,JR,1.0,.357,0.2,0.5,.391,0.3,0.8,.378,0.5,1.3,.813,0.5,0.6,28,2,6-5,"Los Angeles, CA",10.9,20,0.3,0.5,Isaac Gordon,G,1.8,,0.4," 1.8 Pts, 1.2 Reb, 0.4 Ast",texas-el-paso,0.5,1.2,per_game,210
211,0.1,0.3,JR,0.5,.875,0.3,0.4,,0.0,0.0,.875,0.3,0.4,.750,0.3,0.4,21,1,6-10,"Allentown, PA",5.9,13,0.4,1.7,Wayne Portalatin,C,1.0,,0.1," 1.0 Pts, 0.9 Reb, 0.1 Ast",texas-el-paso,0.2,0.9,per_game,255
212,1.0,0.0,,4.0,.800,4.0,5.0,1.000,1.0,1.0,.833,5.0,6.0,,0.0,0.0,1,0,6-2,"Springfield Gardens, NY",23.0,,0.0,3.0,Blaise Ffrench,G,11.0,,2.0," 11.0 Pts, 4.0 Reb, 1.0 Ast",texas-el-paso,0.0,4.0,per_game,190
213,0.2,0.0,JR,0.8,1.000,0.4,0.4,.250,0.2,0.8,.500,0.6,1.2,1.000,0.4,0.4,5,0,6-7,"Memphis, TN",9.8,23,0.2,1.2,Gabriel McCulley,F,1.8,,0.8," 1.8 Pts, 1.0 Reb, 0.2 Ast",texas-el-paso,0.4,1.0,per_game,225
214,1.0,0.0,FR,2.0,.500,1.0,2.0,1.000,2.0,2.0,.750,3.0,4.0,,0.0,0.0,1,0,6-7,"Glendale, AZ",16.0,24,1.0,1.0,Marcus Ruppel,G,8.0,,0.0," 8.0 Pts, 3.0 Reb, 1.0 Ast",texas-el-paso,0.0,3.0,per_game,190
215,0.1,0.1,JR,0.2,.000,0.0,0.1,1.000,0.1,0.1,.500,0.1,0.2,,0.0,0.0,9,0,6-7,"El Paso, TX",2.1,31,0.1,0.2,Eric Munoz,F,0.3,,0.0," 0.3 Pts, 0.3 Reb, 0.1 Ast",texas-el-paso,0.0,0.3,per_game,210
216,0.0,0.0,,0.0,.000,0.0,0.2,,0.0,0.0,.000,0.0,0.2,.167,0.2,1.0,6,0,,"Houston, TX",2.5,10,0.0,0.2,Yaw Mensa,,0.2,,0.2," 0.2 Pts, 0.0 Reb, 0.0 Ast",texas-el-paso,0.2,0.0,per_game,170
217,0.0,0.0,FR,0.0,.000,0.0,0.4,.000,0.0,0.1,.000,0.0,0.5,,0.0,0.0,8,0,6-3,"El Paso, TX",1.6,35,0.0,0.1,Tyler Tafoya,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",texas-el-paso,0.0,0.0,per_game,195
218,2.3,0.1,SR,3.6,.479,3.5,7.3,.318,1.6,5.0,.413,5.1,12.4,.825,2.4,2.9,35,35,6-4,"Narberth, PA",36.2,2,0.6,1.5,Ryan Brooks,G,14.3,,0.8," 14.3 Pts, 4.2 Reb, 2.3 Ast",temple,1.2,4.2,per_game,200
219,2.2,1.8,JR,6.4,.540,4.5,8.3,.415,1.5,3.5,.502,5.9,11.8,.772,3.2,4.1,35,35,6-7,"Corsicana, TX",35.0,4,2.1,2.1,Wes Johnson,F,16.5,,1.7," 16.5 Pts, 8.5 Reb, 2.2 Ast",syracuse,2.3,8.5,per_game,205
220,3.6,0.1,SO,2.1,.403,2.2,5.5,.453,2.1,4.7,.427,4.4,10.2,.847,1.8,2.1,34,30,6-4,,31.6,4,0.3,2.5,Juan Fernandez,G,12.6,,0.9," 12.6 Pts, 2.4 Reb, 3.6 Ast",temple,1.9,2.4,per_game,195
221,2.4,1.4,JR,7.2,.561,4.7,8.5,.217,0.1,0.7,.536,4.9,9.1,.625,1.6,2.5,35,34,6-9,"Morrisville, PA",34.5,24,3.5,2.2,Lavoy Allen,F,11.5,,0.5," 11.5 Pts, 10.7 Reb, 2.4 Ast",temple,1.5,10.7,per_game,225
222,1.5,0.0,SO,1.9,.561,2.7,4.9,.125,0.1,1.1,.479,2.9,6.0,.667,1.7,2.5,35,5,6-4,"Philadelphia, PA",18.0,10,1.1,1.4,Ramone Moore,G,7.6,,0.4," 7.6 Pts, 3.1 Reb, 1.5 Ast",temple,1.2,3.1,per_game,190
223,0.6,0.6,SO,1.9,.516,2.6,5.1,,0.0,0.0,.516,2.6,5.1,.579,0.7,1.2,31,29,6-11,,15.7,50,1.2,1.7,Micheal Eric,C,5.9,,0.3," 5.9 Pts, 3.1 Reb, 0.6 Ast",temple,1.3,3.1,per_game,240
224,3.2,0.1,SR,3.5,.426,1.1,2.7,.299,0.6,1.9,.373,1.7,4.6,.589,0.9,1.6,35,35,6-3,"Bronx, NY",31.8,10,0.7,1.9,Luis Guzman,G,4.9,,0.7," 4.9 Pts, 4.2 Reb, 3.2 Ast",temple,1.5,4.2,per_game,200
225,0.6,0.5,FR,1.4,.402,1.3,3.3,.000,0.0,0.0,.398,1.3,3.3,.646,1.2,1.9,34,0,6-6,"Chester, PA",16.6,32,1.2,1.8,Rahlir Jefferson,F,3.9,,0.6," 3.9 Pts, 2.6 Reb, 0.6 Ast",temple,0.9,2.6,per_game,215
226,0.4,0.3,JR,1.4,.538,0.3,0.5,.326,1.0,3.2,.353,1.3,3.6,.444,0.1,0.3,28,6,6-8,,11.9,41,0.4,1.5,Craig Williams,F,3.8,,0.2," 3.8 Pts, 1.8 Reb, 0.4 Ast",temple,0.5,1.8,per_game,265
227,4.9,0.2,SR,2.9,.571,0.9,1.6,.407,2.8,6.9,.438,3.7,8.5,.815,1.9,2.3,35,35,6-5,"Jamesville, NY",32.5,1,0.5,2.2,Andy Rautins,G,12.1,,2.0," 12.1 Pts, 3.4 Reb, 4.9 Ast",syracuse,2.8,3.4,per_game,195
228,1.7,0.4,SO,3.8,.541,3.4,6.2,.220,0.3,1.2,.490,3.6,7.4,.748,3.3,4.4,35,4,6-7,,27.8,32,1.7,1.8,Kris Joseph,F,10.8,2008,1.4," 10.8 Pts, 5.5 Reb, 1.7 Ast",syracuse,1.8,5.5,per_game,210
229,1.7,2.0,JR,4.3,.591,4.3,7.2,,0.0,0.0,.591,4.3,7.2,.500,1.2,2.5,35,35,6-9,"Philadelphia, PA",26.3,0,2.7,2.0,Rick Jackson,F,9.7,2007,1.0," 9.7 Pts, 7.0 Reb, 1.7 Ast",syracuse,1.9,7.0,per_game,240
230,0.6,1.1,SR,3.0,.668,4.8,7.2,,0.0,0.0,.668,4.8,7.2,.429,0.9,2.2,32,31,6-9,"Lanham, MD",22.8,21,2.1,2.7,Arinze Onuaku,C,10.5,,0.9," 10.5 Pts, 5.1 Reb, 0.6 Ast",syracuse,1.3,5.1,per_game,261
231,4.3,0.1,JR,1.6,.520,2.7,5.1,.389,0.6,1.5,.489,3.3,6.7,.750,2.0,2.6,35,1,6-2,"Philadelphia, PA",22.2,11,0.3,1.5,Scoop Jardine,G,9.1,2007,1.2," 9.1 Pts, 1.9 Reb, 4.3 Ast",syracuse,1.9,1.9,per_game,190
232,2.8,0.1,FR,1.1,.567,1.9,3.4,.400,0.9,2.3,.500,2.9,5.7,.634,1.5,2.3,35,34,6-4,"Jamesville, NY",21.3,20,0.7,1.3,Brandon Triche,G,8.1,,0.9," 8.1 Pts, 1.8 Reb, 2.8 Ast",syracuse,2.0,1.8,per_game,210
233,0.8,0.2,SO,1.1,.500,0.5,0.9,.446,1.5,3.3,.458,1.9,4.2,.571,0.5,0.8,17,0,6-6,"Peekskill, NY",10.5,21,0.5,0.8,Mookie Jones,F,5.8,2008,0.7," 5.8 Pts, 1.6 Reb, 0.8 Ast",syracuse,0.7,1.6,per_game,220
234,0.2,0.0,SO,0.8,.250,0.2,0.6,.419,0.5,1.2,.362,0.7,1.9,.000,0.0,0.0,25,0,6-6,"Philadelphia, PA",7.0,33,0.6,0.7,Scootie Randall,F,1.9,,0.2," 1.9 Pts, 1.4 Reb, 0.2 Ast",temple,0.2,1.4,per_game,215
235,0.3,0.0,FR,0.7,.348,0.3,1.0,.154,0.1,0.5,.278,0.4,1.5,.500,0.2,0.4,24,0,6-3,"Cinnaminson, NJ",6.4,11,0.1,0.4,T.J. DiLeo,G,1.1,,0.3," 1.1 Pts, 0.8 Reb, 0.3 Ast",temple,0.3,0.8,per_game,210
236,0.0,0.0,FR,0.1,.143,0.1,0.7,.250,0.1,0.4,.182,0.2,1.1,,0.0,0.0,10,0,6-4,"Norristown, PA",1.9,1,0.1,0.2,Khalif Wyatt,G,0.5,,0.0," 0.5 Pts, 0.2 Reb, 0.0 Ast",temple,0.1,0.2,per_game,210
237,0.0,0.1,FR,0.2,.000,0.0,0.2,,0.0,0.0,.000,0.0,0.2,1.000,0.2,0.2,9,0,6-8,,1.3,15,0.1,0.2,Carmel Bouchman,F,0.2,,0.0," 0.2 Pts, 0.3 Reb, 0.0 Ast",temple,0.1,0.3,per_game,215
238,0.1,0.0,SR,0.2,.500,0.1,0.2,,0.0,0.0,.500,0.1,0.2,.000,0.0,0.2,9,1,6-4,"District Heights, MD",1.6,21,0.1,0.4,Rafael Deleon,F,0.2,,0.0," 0.2 Pts, 0.3 Reb, 0.1 Ast",temple,0.2,0.3,per_game,200
239,0.0,0.0,SO,0.0,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,3,0,6-0,"Chester, PA",1.0,31,0.0,0.0,Jake Godino,G,0.0,,0.3," 0.0 Pts, 0.0 Reb, 0.0 Ast",temple,0.0,0.0,per_game,170
240,0.4,0.5,FR,1.0,.600,0.7,1.2,.292,0.5,1.8,.410,1.2,3.0,.500,0.2,0.3,13,0,6-8,"Bayside, NY",7.5,43,0.2,0.5,James Southerland,F,3.2,,0.6," 3.2 Pts, 1.2 Reb, 0.4 Ast",syracuse,0.6,1.2,per_game,215
241,0.6,0.9,FR,1.1,.692,0.5,0.8,.000,0.0,0.1,.600,0.5,0.9,.455,0.3,0.6,17,0,7-0,"Detroit, MI",9.2,10,0.5,1.6,DaShonte Riley,C,1.4,2009,0.1," 1.4 Pts, 1.5 Reb, 0.6 Ast",syracuse,0.7,1.5,per_game,240
242,0.2,0.0,SO,0.2,.200,0.1,0.5,1.000,0.1,0.1,.333,0.2,0.5,.000,0.0,0.3,11,0,5-11,"Davie, FL",2.5,24,0.3,0.3,Brandon Reese,G,0.5,,0.1," 0.5 Pts, 0.5 Reb, 0.2 Ast",syracuse,0.2,0.5,per_game,160
243,0.0,0.0,FR,0.3,1.000,0.1,0.1,.000,0.0,0.1,.500,0.1,0.3,,0.0,0.0,7,0,6-0,"New York, NY",1.4,13,0.0,0.1,Griffin Hoffmann,G,0.3,,0.1," 0.3 Pts, 0.3 Reb, 0.0 Ast",syracuse,0.0,0.3,per_game,178
244,0.3,0.0,SO,0.3,.500,0.1,0.3,.000,0.0,0.1,.333,0.1,0.4,,0.0,0.0,8,0,6-2,"West Milford, NJ",1.4,2,0.0,0.0,Nick Resavy,G,0.3,,0.1," 0.3 Pts, 0.3 Reb, 0.3 Ast",syracuse,0.4,0.3,per_game,201
245,0.0,0.0,FR,0.4,.000,0.0,0.4,,0.0,0.0,.000,0.0,0.4,.500,0.2,0.4,5,0,6-5,"Mount Vernon, NY",2.0,14,0.6,0.2,Matt Lyde-Cajuste,F,0.2,,0.0," 0.2 Pts, 1.0 Reb, 0.0 Ast",syracuse,0.2,1.0,per_game,215
246,1.4,0.9,SR,5.4,.555,5.6,10.1,,0.0,0.0,.555,5.6,10.1,.668,4.9,7.3,34,34,6-5,"Reading, PA",32.9,42,2.7,2.2,Alex Franklin,F,16.1,,1.4," 16.1 Pts, 8.1 Reb, 1.4 Ast",siena,2.4,8.1,per_game,226
247,1.0,1.0,JR,7.3,.580,5.0,8.7,.167,0.0,0.2,.571,5.1,8.9,.767,3.7,4.8,34,34,6-9,"Staten Island, NY",32.9,22,3.8,2.6,Ryan Rossiter,F,13.8,,1.4," 13.8 Pts, 11.1 Reb, 1.0 Ast",siena,1.4,11.1,per_game,260
248,2.2,0.2,SR,2.7,.489,5.3,10.8,.397,1.0,2.4,.472,6.3,13.3,.659,1.8,2.7,30,28,6-7,"Poughkeepsie, NY",30.9,23,1.0,1.3,Edwin Ubiles,F,15.3,,1.1," 15.3 Pts, 3.7 Reb, 2.2 Ast",siena,1.9,3.7,per_game,204
249,0.8,0.4,JR,2.0,.516,2.5,4.9,.357,2.2,6.0,.428,4.7,10.9,.726,2.1,2.9,33,33,6-3,"Marlton, NJ",26.7,13,0.5,1.9,Clarence Jackson,G,13.6,,1.8," 13.6 Pts, 2.5 Reb, 0.8 Ast",siena,1.4,2.5,per_game,188
250,7.7,0.1,SR,2.5,.360,2.0,5.6,.218,0.5,2.3,.318,2.5,7.9,.641,1.5,2.3,34,34,6-0,"Conshohocken, PA",36.0,25,0.9,1.6,Ronald Moore,G,7.0,,1.9," 7.0 Pts, 3.4 Reb, 7.7 Ast",siena,2.9,3.4,per_game,156
251,0.6,0.0,SO,0.7,.534,1.3,2.4,.268,0.6,2.3,.404,1.9,4.8,.813,0.5,0.7,24,2,6-2,"Fairport, NY",15.0,3,0.5,1.3,Kyle Downey,G,5.0,,0.6," 5.0 Pts, 1.2 Reb, 0.6 Ast",siena,0.7,1.2,per_game,187
252,0.1,0.4,FR,1.9,.514,1.1,2.1,,0.0,0.0,.514,1.1,2.1,.370,0.6,1.6,34,0,6-8,"Staten Island, NY",12.1,1,1.5,1.4,O.D. Anosike,F,2.7,,0.3," 2.7 Pts, 3.4 Reb, 0.1 Ast",siena,0.6,3.4,per_game,241
253,0.3,0.5,SO,1.1,.333,0.5,1.5,.289,0.4,1.4,.313,0.9,2.9,.652,0.5,0.7,33,5,6-6,"Wilkes-Barre, PA",12.1,31,0.6,1.2,Owen Wignot,F,2.7,,0.3," 2.7 Pts, 1.6 Reb, 0.3 Ast",siena,0.3,1.6,per_game,215
254,0.6,0.0,SO,0.9,.111,0.1,1.0,.367,0.6,1.7,.271,0.7,2.7,.750,0.2,0.2,18,0,6-3,"Allentown, PA",10.6,5,0.1,0.8,Kyle Griffin,G,2.2,,0.3," 2.2 Pts, 1.0 Reb, 0.6 Ast",siena,0.4,1.0,per_game,197
255,0.4,0.1,FR,0.3,.286,0.3,0.9,.000,0.0,0.1,.250,0.3,1.0,.769,0.6,0.8,16,0,5-11,"Harrisburg, PA",3.4,32,0.1,0.1,Jonathan Breeden,G,1.1,,0.2," 1.1 Pts, 0.3 Reb, 0.4 Ast",siena,0.6,0.3,per_game,168
256,0.3,0.0,FR,0.9,.429,0.4,0.9,.400,0.3,0.6,.417,0.6,1.5,.750,0.4,0.5,8,0,5-11,"Philadelphia, PA",5.4,2,0.1,0.5,Denzel Yard,G,1.9,,0.4," 1.9 Pts, 1.0 Reb, 0.3 Ast",siena,1.0,1.0,per_game,166
257,0.0,0.0,JR,0.4,.429,0.2,0.4,,0.0,0.0,.429,0.2,0.4,.667,0.1,0.2,18,0,6-5,"Baldwin, NY",3.2,43,0.3,0.5,Steven Priestley,F,0.4,,0.0," 0.4 Pts, 0.7 Reb, 0.0 Ast",siena,0.2,0.7,per_game,245
258,0.1,0.0,SR,0.3,.250,0.1,0.6,1.000,0.1,0.1,.400,0.3,0.7,.667,0.3,0.4,7,0,5-11,"East Greenbush, NY",1.9,4,0.0,0.6,Just-in'Love Smith,G,1.0,,0.1," 1.0 Pts, 0.3 Reb, 0.1 Ast",siena,0.1,0.3,per_game,190
259,0.0,0.0,FR,0.7,.167,0.1,0.4,.000,0.0,0.1,.125,0.1,0.6,.167,0.1,0.4,14,0,6-9,,3.0,21,0.1,0.4,Davis Martens,F,0.2,,0.0," 0.2 Pts, 0.9 Reb, 0.0 Ast",siena,0.3,0.9,per_game,222
260,0.0,0.0,SO,0.3,.000,0.0,0.3,.000,0.0,0.3,.000,0.0,0.5,1.000,0.5,0.5,4,0,6-0,"Tampa, FL",1.8,20,0.0,0.0,Conner Fenlon,G,0.5,,0.0," 0.5 Pts, 0.3 Reb, 0.0 Ast",siena,0.0,0.3,per_game,169
